Date,US MID CAP VALUE,Return %,RAR
5/31/2004,1420.17148,3.024401003
6/30/2004,1468.698968,3.417016092
7/30/2004,1438.759493,-2.038503169
8/31/2004,1461.330867,1.568807998
9/30/2004,1508.02093,3.195037076
10/29/2004,1547.508522,2.618504241
11/30/2004,1656.241841,7.026347025
12/31/2004,1718.025679,3.730363312
1/31/2005,1668.269514,-2.896124639
2/28/2005,1741.271861,4.375932449
3/31/2005,1729.401339,-0.681715605
4/29/2005,1681.415711,-2.774695897
5/31/2005,1751.807228,4.186443396
6/30/2005,1804.886158,3.029952677
7/29/2005,1903.146111,5.444108071
8/31/2005,1886.404161,-0.879698616
9/30/2005,1903.71242,0.917526549
10/31/2005,1826.304791,-4.066140883
11/30/2005,1915.626593,4.890848583
12/30/2005,1938.730501,1.206075761
1/31/2006,2026.254045,4.514477074
2/28/2006,2019.083479,-0.353882872
3/31/2006,2064.016482,2.225415812
4/28/2006,2079.624521,0.756197401
5/31/2006,2030.55751,-2.359416832
6/30/2006,2033.637195,0.151666968
7/31/2006,2018.483267,-0.74516379
8/31/2006,2063.676586,2.238974171
9/29/2006,2094.117481,1.475080699
10/31/2006,2183.318082,4.259579599
11/30/2006,2270.148629,3.976999399
12/29/2006,2284.165428,0.617439705
1/31/2007,2362.584826,3.433175069
2/28/2007,2365.955902,0.142685924
3/30/2007,2380.658192,0.621410145
4/30/2007,2454.896875,3.118409995
5/31/2007,2540.667966,3.493877559
6/29/2007,2462.740159,-3.067217285
7/31/2007,2309.059472,-6.240231493
8/31/2007,2307.803374,-0.054398685
9/28/2007,2351.85319,1.908733495
10/31/2007,2360.162007,0.353288081
11/30/2007,2225.230635,-5.717038559
12/7/2007,2272.500003,2.124245786
