Date,Adj Close,Return,Return%,RAR
9/30/1991,16.03,0.00062422,0.062421973
10/31/1991,16.54,0.031815346,3.181534623
11/29/1991,16.07,-0.028415961,-2.841596131
12/31/1991,17.32,0.077784692,7.778469197
1/31/1992,18.25,0.05369515,5.369515012
2/28/1992,18.91,0.036164384,3.616438356
3/31/1992,18.78,-0.006874669,-0.687466949
4/30/1992,18.21,-0.030351438,-3.03514377
5/29/1992,18.29,0.004393191,0.439319055
6/30/1992,17.84,-0.024603609,-2.460360853
7/31/1992,18.37,0.02970852,2.970852018
8/31/1992,18.08,-0.015786609,-1.57866086
9/30/1992,18.4,0.017699115,1.769911504
10/30/1992,19.37,0.052717391,5.27173913
11/30/1992,19.92,0.028394424,2.839442437
12/31/1992,20.74,0.041164659,4.116465863
1/29/1993,21.63,0.042912247,4.291224687
2/26/1993,21.57,-0.002773925,-0.27739251
3/31/1993,22.74,0.054242003,5.424200278
4/30/1993,22.17,-0.025065963,-2.506596306
5/28/1993,24,0.082543978,8.254397835
6/30/1993,24.27,0.01125,1.125
7/30/1993,24.01,-0.010712814,-1.071281417
8/31/1993,25.59,0.065805914,6.58059142
9/30/1993,26.34,0.029308324,2.930832356
10/29/1993,27.34,0.037965072,3.796507213
11/30/1993,26.31,-0.037673738,-3.767373811
12/31/1993,5.28,-0.799315849,-79.93158495
1/31/1994,5.31,0.005681818,0.568181818
2/28/1994,5.24,-0.013182674,-1.31826742
3/31/1994,4.99,-0.047709924,-4.770992366
4/29/1994,5.03,0.008016032,0.801603206
5/31/1994,4.97,-0.011928429,-1.192842942
6/30/1994,4.8,-0.034205231,-3.420523139
7/29/1994,4.96,0.033333333,3.333333333
8/31/1994,5.19,0.046370968,4.637096774
9/30/1994,5.12,-0.013487476,-1.348747592
10/31/1994,5.1,-0.00390625,-0.390625
11/30/1994,4.91,-0.037254902,-3.725490196
12/30/1994,4.85,-0.012219959,-1.221995927
1/31/1995,4.79,-0.012371134,-1.237113402
2/28/1995,4.95,0.033402923,3.340292276
3/31/1995,5.02,0.014141414,1.414141414
4/28/1995,5.08,0.011952191,1.195219124
5/31/1995,5.23,0.029527559,2.952755906
6/30/1995,5.44,0.040152964,4.015296367
7/31/1995,5.71,0.049632353,4.963235294
8/31/1995,5.77,0.010507881,1.050788091
9/29/1995,5.89,0.020797227,2.079722704
10/31/1995,5.64,-0.042444822,-4.244482173
11/30/1995,5.8,0.028368794,2.836879433
12/29/1995,5.9,0.017241379,1.724137931
1/31/1996,6,0.016949153,1.694915254
2/29/1996,6.23,0.038333333,3.833333333
3/29/1996,6.36,0.020866774,2.086677368
4/30/1996,6.69,0.051886792,5.188679245
5/31/1996,6.93,0.035874439,3.587443946
6/28/1996,6.8,-0.018759019,-1.875901876
7/31/1996,6.45,-0.051470588,-5.147058824
8/30/1996,6.69,0.037209302,3.720930233
9/30/1996,6.94,0.037369208,3.736920777
10/31/1996,6.9,-0.005763689,-0.576368876
11/29/1996,7.1,0.028985507,2.898550725
12/31/1996,7.24,0.01971831,1.971830986
1/31/1997,7.49,0.034530387,3.453038674
2/28/1997,7.39,-0.013351135,-1.335113485
3/31/1997,7.06,-0.044654939,-4.465493911
4/30/1997,7.1,0.005665722,0.566572238
5/30/1997,7.66,0.078873239,7.887323944
6/30/1997,8.01,0.045691906,4.569190601
7/31/1997,8.42,0.051186017,5.118601748
8/29/1997,8.46,0.004750594,0.475059382
9/30/1997,9.11,0.076832151,7.68321513
10/31/1997,8.84,-0.029637761,-2.96377607
11/28/1997,8.84,0,0
12/31/1997,9.04,0.022624434,2.262443439
1/30/1998,8.88,-0.017699115,-1.769911504
2/27/1998,9.53,0.073198198,7.31981982
3/31/1998,10.12,0.061909759,6.190975866
4/30/1998,10.27,0.014822134,1.482213439
5/29/1998,9.88,-0.037974684,-3.797468354
6/30/1998,10.1,0.022267206,2.226720648
7/31/1998,9.52,-0.057425743,-5.742574257
8/31/1998,7.79,-0.181722689,-18.17226891
9/30/1998,8.13,0.0436457,4.364569961
10/30/1998,8.54,0.050430504,5.043050431
11/30/1998,8.89,0.040983607,4.098360656
12/31/1998,9.58,0.077615298,7.761529809
1/29/1999,9.57,-0.001043841,-0.104384134
2/26/1999,9.14,-0.044932079,-4.493207941
3/31/1999,9.24,0.010940919,1.094091904
4/30/1999,9.99,0.081168831,8.116883117
5/28/1999,10.15,0.016016016,1.601601602
6/30/1999,10.7,0.054187192,5.418719212
7/30/1999,10.85,0.014018692,1.401869159
8/31/1999,10.54,-0.028571429,-2.857142857
9/30/1999,10.48,-0.0056926,-0.569259962
10/29/1999,10.79,0.029580153,2.958015267
11/30/1999,11.56,0.071362373,7.136237257
12/31/1999,12.79,0.106401384,10.64013841
1/31/2000,12.48,-0.024237686,-2.423768569
2/29/2000,13.4,0.073717949,7.371794872
3/31/2000,12.84,-0.041791045,-4.179104478
4/28/2000,12.4,-0.034267913,-3.426791277
5/31/2000,12.14,-0.020967742,-2.096774194
6/30/2000,12.61,0.038714992,3.871499176
7/31/2000,12.66,0.003965107,0.396510706
8/31/2000,13.58,0.072669826,7.266982622
9/29/2000,13.81,0.016936672,1.693667158
10/31/2000,13.46,-0.025343954,-2.534395366
11/30/2000,12.75,-0.052748886,-5.274888559
12/29/2000,14.08,0.104313725,10.43137255
1/31/2001,14.34,0.018465909,1.846590909
2/28/2001,13.98,-0.025104603,-2.510460251
3/30/2001,13.35,-0.045064378,-4.506437768
4/30/2001,14.52,0.087640449,8.764044944
5/31/2001,15.14,0.042699725,4.269972452
6/29/2001,15.13,-0.000660502,-0.066050198
7/31/2001,15.06,-0.00462657,-0.462656973
8/31/2001,14.46,-0.039840637,-3.984063745
9/28/2001,12.5,-0.135546335,-13.55463347
10/31/2001,13.03,0.0424,4.24
11/30/2001,14.04,0.077513431,7.751343054
12/31/2001,14.94,0.064102564,6.41025641
1/31/2002,14.8,-0.009370817,-0.93708166
2/28/2002,14.61,-0.012837838,-1.283783784
3/28/2002,15.68,0.073237509,7.323750856
4/30/2002,15.65,-0.001913265,-0.191326531
5/31/2002,15.18,-0.030031949,-3.003194888
6/28/2002,14.42,-0.050065876,-5.006587615
7/31/2002,12.71,-0.118585298,-11.85852982
8/30/2002,12.82,0.008654603,0.865460268
9/30/2002,12.06,-0.059282371,-5.928237129
10/31/2002,12.57,0.042288557,4.228855721
11/29/2002,13.42,0.067621321,6.76213206
12/31/2002,12.95,-0.035022355,-3.502235469
1/31/2003,12.65,-0.023166023,-2.316602317
2/28/2003,12.45,-0.015810277,-1.581027668
3/31/2003,12.61,0.012851406,1.285140562
4/30/2003,13.7,0.086439334,8.643933386
5/30/2003,14.68,0.071532847,7.153284672
6/30/2003,15.13,0.030653951,3.065395095
7/31/2003,15.84,0.046926636,4.692663582
8/29/2003,16.68,0.053030303,5.303030303
9/30/2003,16.48,-0.011990408,-1.199040767
10/31/2003,17.83,0.081917476,8.191747573
11/28/2003,18.41,0.032529445,3.252944476
12/31/2003,18.87,0.02498642,2.498642042
1/30/2004,19.55,0.036036036,3.603603604
2/27/2004,19.93,0.01943734,1.943734015
3/31/2004,20.23,0.015052684,1.50526844
4/30/2004,19.51,-0.035590707,-3.559070687
5/28/2004,19.86,0.017939518,1.79395182
6/30/2004,20.59,0.036757301,3.675730111
7/30/2004,19.54,-0.050995629,-5.099562895
8/31/2004,19.52,-0.001023541,-0.102354145
9/30/2004,20.41,0.045594262,4.55942623
10/29/2004,20.92,0.024987751,2.49877511
11/30/2004,22.24,0.063097514,6.309751434
12/31/2004,22.95,0.03192446,3.192446043
1/31/2005,22.46,-0.021350763,-2.135076253
2/28/2005,23.09,0.028049866,2.804986643
3/31/2005,22.66,-0.01862278,-1.862278042
4/29/2005,21.73,-0.041041483,-4.104148279
5/31/2005,22.82,0.050161068,5.016106765
6/30/2005,23.59,0.033742331,3.374233129
7/29/2005,24.91,0.055955914,5.595591352
8/31/2005,24.78,-0.005218788,-0.521878764
9/30/2005,25.18,0.01614205,1.614205004
10/31/2005,24.57,-0.024225576,-2.422557585
11/30/2005,25.79,0.04965405,4.965404965
12/30/2005,25.96,0.006591702,0.659170221
1/31/2006,27.67,0.06587057,6.587057011
2/28/2006,27.72,0.001807011,0.18070112
3/31/2006,28.53,0.029220779,2.922077922
4/28/2006,28.83,0.010515247,1.051524711
5/31/2006,27.52,-0.045438779,-4.543877905
6/30/2006,27.47,-0.00181686,-0.181686047
7/31/2006,26.4,-0.038951584,-3.895158355
8/31/2006,26.93,0.020075758,2.007575758
9/29/2006,27.6,0.024879317,2.487931675
10/31/2006,28.8,0.043478261,4.347826087
11/30/2006,29.6,0.027777778,2.777777778
12/29/2006,29.71,0.003716216,0.371621622
1/31/2007,30.52,0.027263548,2.726354763
2/28/2007,30.62,0.00327654,0.327653997
3/30/2007,31.06,0.014369693,1.436969301
4/30/2007,31.97,0.029298133,2.929813265
5/31/2007,33.55,0.049421332,4.94213325
6/18/2007,33.09,-0.013710879,-1.371087928
