Date,Open,High,Low,Close,Volume,Adj Close
12/3/2001,12.95,13.59,12.6,13,0,12.69
11/1/2001,12.13,13.03,12.12,13.03,0,12.72
10/1/2001,11.42,12.18,11.42,11.93,0,11.64
9/4/2001,13.7,13.7,10.8,11.59,0,11.31
8/1/2001,13.83,13.9,13.53,13.64,0,13.31
7/2/2001,13.67,13.81,13.33,13.77,0,13.44
6/1/2001,13.46,13.74,13.09,13.5,0,13.18
5/1/2001,12.95,13.65,12.82,13.3,0,12.98
4/2/2001,11.85,12.85,11.58,12.85,0,12.54
3/1/2001,12.38,12.83,11.65,12.04,0,11.75
2/1/2001,12.62,12.95,12.35,12.5,0,12.2
1/2/2001,11.54,12.52,11.54,12.52,0,12.22
12/1/2000,11.26,11.83,10.8,11.78,0,11.5
11/13/2000,11.37,11.57,11.06,11.06,0,10.79
