
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199903   4.33   8.56   2.58   6.02   3.22   6.63   1.35   7.38   2.49   3.41
199904   4.49   9.60   1.97   7.93   3.10  10.85   1.53   9.26   2.01   5.20
199905  -4.55  -5.20  -4.27  -3.50  -4.19  -4.41  -2.07  -4.50  -4.62  -1.55
199906   3.82   6.51   3.52   4.40   3.86   6.49   3.49   3.37   3.92   7.35
199907   3.34   5.47   3.03   5.05   2.57   7.49   3.06   6.05   2.57   4.42
199908   1.26   2.76   0.64   0.66   0.54  -0.92   1.88   1.40   0.66   0.44
199909   1.10   1.39   1.73  -0.54   1.89   1.05   1.88  -0.26   1.82   3.64
199910   3.99   0.64   4.50  -0.60   5.62   1.11   3.52  -0.76   5.82   2.89
199911   4.74  -1.91   6.00   0.24   8.51   2.31   8.40  -2.28   6.25   6.82
199912   9.30   4.56   9.95  10.31   8.23   8.36   9.94   2.59  10.86   6.54
200001  -6.57  -6.21  -6.93  -5.47  -6.99  -4.99  -5.69  -7.29  -6.17  -0.64
200002   2.87  -7.26   5.50  -1.03   6.53  -3.41   8.42  -4.40   5.75   4.99
200003   3.64   9.26   2.41   5.44   1.00   6.93  -0.20   6.05   2.21  -2.26
200004  -5.43  -2.43  -6.25  -2.77  -6.43  -2.62  -6.78  -2.03  -6.55  -6.88
200005  -3.16   2.88  -5.41   1.05  -6.49   1.05  -6.79   2.91  -5.95  -6.14
200006   4.04   7.04   3.44   5.78   3.20   5.59   2.81   6.64   3.63   7.73
200007  -4.07  -3.45  -5.00  -1.71  -4.10  -2.82  -4.98  -2.97  -4.81  -6.68
200008   1.38   0.57   1.35  -1.24   1.64  -0.91   1.74   0.85   1.54   2.61
200009  -4.60  -2.20  -5.73  -1.75  -5.13  -1.78  -6.37  -2.19  -6.01  -6.67
200010  -2.84  -0.68  -3.95  -1.03  -4.55  -0.74  -5.02   0.60  -4.57  -3.02
200011  -3.08   3.11  -4.48   1.21  -4.69   3.00  -6.05   3.07  -5.73 -12.27
200012   3.05   4.74   1.54   5.72   0.65   5.36   0.36   6.27   1.44   4.17
200101   0.36   2.86  -0.39   2.54  -0.53   2.85  -0.35   2.92  -1.22   7.78
200102  -7.54  -3.64  -8.31  -3.02  -9.65  -2.28 -10.03  -2.50  -9.10 -13.63
200103  -7.13  -7.60  -7.75  -5.80  -8.17  -7.26  -8.12  -6.44  -8.42 -13.98
200104   7.41   8.26   8.32   6.68   8.28   7.24   8.54   7.42   6.85  11.96
200105  -3.39  -3.60  -3.57  -1.13  -5.06  -1.36  -4.20  -2.10  -3.64  -6.86
200106  -4.00  -4.08  -4.39  -1.32  -4.60  -4.53  -5.61  -1.46  -4.53 -10.54
200107  -2.20  -1.20  -2.70  -1.10  -2.58  -0.42  -2.54  -0.19  -2.55  -5.37
200108  -2.51  -1.02  -4.01   0.70  -4.29  -0.55  -5.85   1.16  -4.49  -6.04
200109 -10.07 -13.07  -8.22 -13.76  -7.87 -14.19  -6.25 -10.83  -9.28 -20.88
200110   3.00   3.92   3.08   4.00   3.01   4.21   3.64   2.40   3.44  16.74
200111   3.52   5.22   3.76   4.60   3.35   5.82   5.06   3.03   4.97   6.92
200112   0.21  -0.74  -0.06   1.44  -0.40   0.92  -0.65   0.19  -0.11  -3.66
200201  -4.90  -6.25  -4.54  -2.17  -6.93  -3.90  -6.51  -2.42  -6.09  -6.58
200202   0.77   0.10   1.62   1.78  -0.10   2.37   0.29   1.06  -0.13  -0.50
200203   5.79   6.26   4.86   8.18   5.24   7.60   4.30   6.90   4.93   8.10
200204   0.76  -0.22   0.39   3.06  -0.77   1.00  -1.57   3.03  -0.40  -4.49
200205   1.56   4.01  -0.08   2.34  -0.20   3.35  -1.03   3.38  -0.14   1.39
200206  -4.08  -5.59  -2.84  -4.60  -4.42  -4.78  -4.27  -3.75  -4.01 -10.04
200207  -8.94  -7.70  -9.32  -9.42  -9.25  -7.56  -8.58  -8.86  -9.59  -9.06
200208  -0.39  -0.90  -1.09   0.20  -1.32  -1.31  -0.95   0.14  -1.65  -1.66
200209 -10.56 -11.17  -8.28 -11.01  -9.69 -11.76  -8.69 -11.37 -10.96 -14.31
200210   5.49   4.23   5.30   2.81   7.56   4.34   7.46   3.86   8.79   6.23
200211   4.66   6.74   2.92   5.95   5.12   7.27   4.67   4.74   6.11  10.32
200212  -3.03  -2.45  -2.76  -1.68  -4.38  -2.23  -3.48  -1.89  -4.02  -5.60
200301  -3.72  -0.67  -4.28  -2.97  -4.42  -0.10  -3.57  -2.28  -4.86   0.33
200302  -2.28  -2.57  -2.42  -2.90  -1.92  -6.41  -2.50  -4.57  -2.63  -1.80
200303  -1.86  -2.80  -0.86  -3.72  -1.06  -2.93  -0.90  -3.11  -1.84  -2.60
200304   9.66  12.00   8.47  13.63   9.00  12.59   9.00  14.89   9.52  10.90
200305   6.43  11.01   6.20   6.58   5.76   8.91   6.47   8.11   6.67  10.04
200306   2.36   3.01   1.40   3.35   1.53   3.93   0.41   1.30   1.51   5.53
200307   2.50   4.36   0.72   4.15   0.92   3.33   1.04   5.15   2.43   5.25
200308   2.48   4.45   2.41   2.38   3.12   5.05   3.16   1.40   2.17   4.68
200309   3.53   7.33   3.89   3.41   4.09   2.42   3.80   4.09   3.52   5.37
200310   6.33   8.68   4.78   7.38   6.33   6.65   4.87   8.67   5.55   9.88
200311   2.15   2.25   2.34   1.86   1.64   0.97   2.64   1.60   2.08   1.29
200312   7.59   8.01   7.30   7.13   7.35   7.19   6.29   7.96   6.83   6.37
200401   1.78   3.48   1.41   1.06   2.21   2.47   1.59   3.02   1.58   6.52
200402   2.42   3.50   2.20   3.63   2.36   3.45   1.80   3.01   1.55   3.39
200403   0.61   0.98   0.30   1.08   0.41   1.33   0.28   0.36   0.17   2.87
200404  -2.31  -1.83  -2.34  -1.88  -2.71  -2.15  -2.30  -2.74  -2.88  -3.68
200405   0.18   0.05  -0.12   0.22   0.11   0.44   0.17   1.32   0.12  -2.42
200406   2.09   3.11   1.67   2.72   1.46   4.02   1.04   2.94   1.23   2.60
200407  -3.15  -2.73  -3.54  -2.15  -3.51  -2.30  -4.18  -1.73  -3.93  -7.24
200408   0.25   0.99   0.12   0.47  -0.97  -0.41  -0.44   0.57   0.11  -1.62
200409   2.53   3.04   1.80   2.69   2.60   1.76   2.21   2.46   2.35   2.29
200410   3.50   3.66   3.02   3.16   2.70   4.14   2.58   3.97   3.21   5.77
200411   6.89   8.07   6.45   6.00   7.50   6.47   6.46   6.94   7.85   9.48
200412   4.62   5.14   4.24   6.06   3.78   4.69   4.74   4.72   4.08   5.69
200501  -1.41  -0.56  -1.66  -1.35  -1.28  -0.13  -1.88  -0.74  -2.01   1.74
200502   4.04   4.24   3.79   4.39   4.16   4.07   3.87   3.95   4.42   2.09
200503  -2.55  -1.74  -2.68  -2.76  -2.28  -2.58  -2.37  -2.58  -2.37  -3.46
200504  -2.50  -3.47  -1.47  -3.13  -1.64  -3.56  -1.03  -2.25  -3.20  -4.92
200505  -0.47  -0.39  -0.47  -0.61  -0.28  -0.22  -0.28  -0.54  -0.30   0.46
200506   1.80   1.27   1.69   2.76   1.50   1.85   1.79   2.27   1.38   2.05
200507   3.21   4.21   2.34   3.08   3.77   2.86   2.82   3.24   3.76   3.24
200508   3.03   3.47   3.39   2.68   2.92   2.75   3.02   1.84   3.87   5.90
200509   3.66   3.15   3.32   4.02   2.81   3.18   3.55   3.24   3.26   4.04
200510  -2.34  -1.06  -2.68  -2.85  -2.35  -3.36  -2.54  -2.50  -2.46   0.70
200511   2.11   0.98   2.08   2.61   2.79   1.62   2.21   1.77   1.73   4.11
200512   5.14   4.44   5.53   4.38   5.60   5.17   5.85   4.30   6.18   6.64
200601   6.10   5.22   5.56   6.69   6.19   6.51   5.39   5.80   6.92   7.40
200602  -0.12   1.81  -1.23  -0.37  -0.75  -1.59  -1.04   0.51  -0.87  -1.97
200603   3.31   3.60   4.02   2.61   3.65   3.76   3.79   2.19   4.65   5.20
200604   4.76   4.44   4.64   5.75   4.15   5.57   4.05   5.34   4.15   4.79
200605  -4.42  -4.12  -4.02  -4.25  -5.30  -3.96  -4.72  -3.41  -5.34  -5.91
200606   0.07  -0.42   0.66  -0.35   0.89  -0.47   0.53  -0.13   0.51  -2.17
200607   1.11   1.65   0.39   1.76   0.47   1.72   0.01   1.71   0.04  -1.33
200608   2.56   2.77   2.51   2.33   3.29   1.28   3.25   2.74   2.63   3.84
200609   0.35   1.78  -0.28   0.62   0.22   0.62   0.05   0.83  -0.22  -0.59
200610   4.04   4.95   3.69   4.65   3.29   5.61   2.80   4.76   3.81   3.13
200611   2.94   3.44   2.79   3.07   2.97   3.68   3.54   3.16   2.85   6.05
200612   3.37   4.11   2.38   4.02   2.84   3.49   2.58   4.01   2.33   2.70
200701   0.97   1.88   0.70   1.10   0.83   1.00   0.30   1.17   0.41   0.31
200702   1.00   0.84   1.25   0.87   1.32   1.92   0.58   1.12   1.42   0.99
200703   2.61   1.87   2.77   1.99   3.73   3.75   3.38   2.29   3.58   2.29
200704   3.94   3.65   3.84   3.82   4.24   3.40   3.93   4.05   3.60   3.74
200705   1.42   1.71   1.00   2.43   0.61   2.77   0.57   0.84   2.95   0.24
200706   0.29   0.42   0.91   0.62  -0.12   2.40  -0.95  -0.09   1.64  -1.19
200707  -1.48  -2.72  -0.50  -1.34  -0.48  -1.31  -0.54  -1.81  -0.44  -0.62
200708  -1.67  -1.84  -0.69  -2.97  -1.10  -1.30  -0.81  -1.41  -2.43  -5.18
200709   5.41   4.39   6.00   6.01   5.05   6.97   5.69   4.98   6.78   6.56
200710   4.18   4.07   3.80   3.76   4.91   4.69   3.95   3.72   4.67   7.27
200711  -3.55  -6.03  -2.20  -4.65  -4.97  -3.94  -3.61  -3.83  -3.72  -7.56
200712  -2.17  -1.53  -2.64  -2.03  -2.57  -1.61  -2.09  -1.72  -3.15  -3.86

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
197501  15.99  14.93  15.96  15.42  16.21  14.60  16.38  13.42  17.30   7.98
197502  10.19  12.22   9.36  12.17   9.16  11.89   9.33  10.23   9.84   3.81
197503   0.84   1.21   1.10   1.34   0.73   0.58   1.61   0.42   0.82   3.15
197504   5.38   4.87   5.36   4.64   5.31   3.83   5.56   3.02   6.36  -1.15
197505  -1.12  -1.91  -1.36  -0.10  -1.38   0.47  -1.38  -1.26  -1.73  -5.16
197506  -2.35  -2.82  -3.45  -1.30  -4.02  -2.43  -2.43  -2.24  -2.66  -2.34
197507  -0.31  -0.85   0.15  -0.45   0.41   0.68  -0.24   0.47  -0.27   0.82
197508   0.34   0.67   0.05   0.37   0.00   0.06  -0.24   0.19  -0.29  -5.85
197509  -2.04  -1.61  -2.07  -2.13  -2.02  -2.71  -2.72  -1.78  -2.58  -1.16
197510   6.44   6.79   4.91   8.24   5.16   7.93   6.98   7.80   5.10   7.84
197511   4.06   4.50   3.39   4.55   3.25   3.61   4.24   3.22   4.37  -0.04
197512   2.08   3.60   0.94   2.98   1.36   3.67   1.47   3.28   0.86   3.11
197601   4.95   7.88   2.70   6.11   4.38   7.45   2.32   6.94   3.24  14.11
197602  -0.37   0.64  -0.81   0.59  -0.59   2.11  -0.78  -0.06  -0.87   1.14
197603  -0.59  -1.25  -0.82   0.59  -0.58   0.14   0.48  -0.93  -0.34  -5.06
197604   0.56  -0.21   0.61   0.82   0.15   0.65   0.19   0.55   1.37   1.65
197605  -1.46  -1.97  -1.61  -0.73  -1.29  -1.31  -0.77  -1.88  -0.94  -0.40
197606   1.04   1.75   0.54   2.00   0.63   1.97  -0.22   1.84   0.44   3.19
197607  -1.40  -1.69  -1.01  -1.84  -2.38  -1.16  -1.97  -1.06  -0.96  -2.10
197608  -0.60  -0.63  -0.36  -0.83  -0.87  -1.22  -0.81  -0.83  -1.40   0.70
197609  -1.82  -2.29  -2.42  -1.63  -2.06  -2.07  -1.48  -1.40  -1.85  -2.73
197610  -5.37  -7.11  -5.08  -5.18  -5.37  -6.35  -4.72  -6.61  -3.77  -8.95
197611   2.15   1.32   2.23   2.21   1.27   1.49   1.31   1.89   2.63   2.44
197612   9.32   9.43   9.06  11.61   9.48  10.19   9.02   7.44   8.89   8.35
197701  -0.09   0.92  -0.43  -0.21  -0.28   1.22  -0.77   2.45  -1.90  11.12
197702   1.32   2.73   1.13   2.04   0.74   2.45   0.58   3.34   1.04   2.19
197703  -0.36   0.94  -1.52  -0.57  -0.12   1.09  -0.51   0.45  -1.48  -0.43
197704   2.56   3.77   1.28   2.31   3.52   4.17   2.95   4.31   1.68   5.60
197705  -0.32  -0.02  -0.09   0.66  -0.39  -0.22  -0.64  -0.55   0.08  -0.03
197706   0.69   0.50   0.45   1.20   0.12   0.93   0.09   0.87   1.05  -3.12
197707  -1.73  -0.12  -3.45  -1.31  -1.84   0.15  -2.78   0.56  -4.06  -1.97
197708   5.18   4.06   5.50   5.97   5.47   5.35   5.59   5.74   5.18   5.27
197709   2.24   1.98   3.18   2.85   0.81   0.01   3.05   0.92   2.59  -0.59
197710  -1.29  -1.43  -1.78  -1.40  -1.68  -1.39  -1.52  -0.73  -2.04  -2.70
197711  -1.76  -1.18  -2.37  -1.35  -1.91  -1.82  -2.56  -1.53  -2.24  -3.69
197712   0.05   1.82  -1.74   1.02  -1.04   1.68  -1.14   2.72  -2.62  -1.05
197801   0.85   2.94   0.13   2.45  -0.50   1.94  -0.56   1.86   1.19   3.03
197802  -0.38   0.51  -0.71   1.05  -1.40   0.17  -0.78  -0.24  -0.57  -4.27
197803   4.91   5.22   4.60   5.41   4.73   5.77   4.33   5.96   4.53   5.15
197804   0.65   0.73   0.96   1.47  -0.04   1.08   0.11  -0.21   0.90   2.71
197805   2.20   4.20   1.12   1.71   2.68   4.52   1.37   2.99   1.63   9.28
197806   0.42  -1.32   0.70   0.27   0.81  -1.07   1.59   0.18   0.76  -1.92
197807   3.24   3.59   3.75   2.91   3.73   3.86   3.68   3.79   2.85   6.04
197808   1.62   1.22   2.35   1.54   2.24   0.77   2.14   1.10   2.44   6.51
197809   1.66   0.29   2.52   1.97   0.80   0.29   2.32   0.66   3.48   1.39
197810  -1.73  -0.62  -1.72  -2.42  -1.29  -1.95  -1.62  -0.73  -2.59  -1.00
197811   0.23   1.66  -1.02   0.26   0.84   1.86  -0.60   0.84   0.05  -1.06
197812   1.47   3.05   0.35   1.89   0.99   2.81  -0.19   2.66   0.93   2.84
197901   3.08   4.17   2.91   2.57   2.87   3.08   3.21   3.01   2.99   6.04
197902  -0.58  -0.50  -0.93  -0.77  -0.67  -1.96  -0.93  -1.26  -0.56  -2.25
197903   3.50   2.97   4.67   2.47   4.53   1.73   4.76   1.67   5.14   4.66
197904   2.29   2.84   2.64   3.11   1.32   1.47   1.71   0.49   2.97   0.90
197905  -2.11  -1.94  -2.49  -1.99  -1.51  -1.07  -3.78  -0.06  -3.96  -1.38
197906  -0.76  -0.37  -1.96  -0.62  -1.04  -1.05  -1.70  -0.78  -1.31   4.43
197907   0.03  -0.25   1.01  -0.22   0.16  -0.35   1.01   0.34  -0.51   4.61
197908   3.14   3.31   3.09   3.21   3.19   4.09   3.08   3.44   3.01   2.48
197909   3.60   3.60   3.34   3.52   3.15   2.09   2.76   2.65   3.74   2.51
197910  -3.56  -3.68  -4.24  -3.48  -4.06  -5.13  -5.74  -3.83  -3.08   2.41
197911   0.35  -0.18   0.10   0.59   0.18  -0.26   0.03   0.28  -0.55  -2.03
197912   1.39   0.81   1.40   1.72   1.10   1.73   1.19   2.00   0.70   1.55
198001   4.91   4.01   4.90   3.59   5.09   3.82   5.27   3.95   3.61  11.01
198002   1.77   0.36   2.51   1.39   1.65   2.01   0.56   1.38   1.14   6.53
198003  -7.06  -6.60  -7.27  -6.94  -7.52  -7.22  -6.58  -6.00  -6.52  -4.50
198004   3.79   3.92   4.10   3.31   4.43   2.63   3.62   4.07   5.09   1.28
198005   1.24   0.30   1.02   1.38   1.00   1.37   0.96   0.04   1.04  -1.70
198006   4.55   4.61   4.41   3.65   5.26   3.36   7.17   3.76   5.21   1.52
198007   1.78   2.02   1.89   1.58   3.06   1.57   2.31   2.33   1.38   3.75
198008   1.67   2.19   2.15   1.97   1.84   0.99   2.58   1.34   2.76  -6.74
198009   2.38   0.77   3.21   2.97   2.51   2.65   1.97   1.15   3.44  -0.55
198010   5.06   3.48   6.60   7.08   5.96   5.57   5.05   2.48   7.16   1.96
198011  -0.15  -1.23   0.32  -0.09  -0.16   0.19  -0.03  -0.96  -0.45  -2.09
198012  -1.63  -0.15  -2.74  -1.20  -1.12  -2.05  -1.87   0.05  -2.39  -2.00
198101   1.23   2.26   0.64   0.55   1.92   0.60   0.73   1.33   1.53   9.49
198102   1.87   4.17   1.72   2.02   2.33   2.16   3.44   2.38   2.96  -1.42
198103   3.52   5.02   1.83   5.40   2.92   4.91   1.60   3.37   3.64   1.50
198104   6.13  11.02   2.99  10.38   3.58   9.47   4.65   8.39   4.89  -4.54
198105  -0.91  -0.20  -0.24   1.45  -1.53  -0.62  -0.92  -0.98  -0.07  -4.31
198106   2.80   5.32   0.75   3.49   2.31   3.21   1.62   2.58   1.27   0.64
198107   0.39   0.62  -0.24   2.89  -1.32   1.49  -1.49   0.26   0.23  -3.21
198108   0.61  -0.21   0.59  -0.35   0.85   0.26   0.37   2.19  -0.84   2.69
198109  -9.93 -10.83  -9.23 -12.26  -7.55 -10.67 -10.09  -7.52 -10.91  -4.63
198110   0.32   0.05   1.82   1.09   0.42   0.14   0.03  -1.38   1.85  -1.42
198111   4.85   4.55   4.08   2.65   5.70   3.06   5.51   5.40   4.71   2.69
198112   1.38   1.27   0.77   2.26   1.92   2.45   1.01   1.31   2.03   0.62
198201   1.72   2.81   2.09   0.77   2.01   1.28   1.99   0.63   2.56   1.42
198202  -3.20  -0.28  -3.68  -2.44  -3.13  -2.74  -4.16  -2.15  -3.79  -5.62
198203  -1.35  -2.37  -1.46  -3.09  -0.76  -0.16  -2.25  -0.66  -2.95   6.49
198204   2.33   2.24   2.40   3.38   2.26   2.29   2.58   1.70   3.26  -0.97
198205   0.54   0.13   1.28  -0.60   0.91  -1.19   1.59  -1.37   1.80  -0.40
198206  -3.58  -4.35  -2.65  -4.21  -2.94  -5.25  -2.16  -4.51  -2.68  -6.40
198207  -0.37  -0.63  -0.04  -1.33   0.12  -1.72  -0.56  -1.41  -0.15   4.11
198208   1.01   0.57   0.98   1.01   0.98   1.88   0.64   0.91   1.26   1.61
198209   1.41  -0.01   3.03   0.43   2.29  -0.81   3.87  -0.72   3.04  -5.28
198210   2.28   3.50   1.55   4.58   1.21   4.81   1.41   3.49   2.03   5.88
198211   3.82   3.24   3.95   4.15   3.43   3.78   4.86   3.25   5.14   0.03
198212   3.29   3.65   2.06   4.86   2.01   4.96   1.84   4.27   2.55   3.67
198301   1.75   4.61   0.81   1.08   2.46   3.54  -0.06   4.54   0.03  16.88
198302   2.51   4.67   2.36   2.10   2.85   4.45   2.25   4.31   2.13   8.23
198303   5.23   4.88   3.68   6.67   4.49   4.90   5.37   4.88   5.23   3.69
198304   4.47   3.34   4.29   4.98   4.50   3.42   4.58   4.39   4.12   7.72
198305  -0.11   0.02   0.96  -1.15   0.42  -0.88   1.71  -1.71   1.01  -1.20
198306   3.29   2.51   2.68   4.60   2.34   4.33   1.73   3.52   2.84   1.06
198307   1.88   1.37   2.52   1.71   2.13   0.94   1.48  -0.06   2.89   1.97
198308   0.45   0.34   0.28   0.21   0.48   1.41   1.52   1.52  -0.37   2.76
198309   0.94   0.93   0.35   1.82   0.24   2.59  -1.32   1.18   0.81   1.57
198310  -0.39   0.52  -0.36  -0.24  -0.72   0.15  -0.93  -0.62  -0.46  -3.33
198311   2.76   3.60   3.01   2.23   2.01   2.32   2.29   2.00   3.09   1.75
198312   4.48   5.83   3.14   5.44   3.14   6.31   3.00   5.79   3.44   3.15
198401   6.82   7.29   4.89   8.59   3.47   8.00   4.03   8.43   3.44   8.77
198402  -1.99  -1.93  -2.70  -2.07  -3.04  -3.21  -2.90  -1.19  -3.64  -4.82
198403   7.93   6.57   6.67   6.29   6.63   5.32   6.00   7.47   5.85   3.41
198404   0.40  -0.28  -0.84   1.09   0.21  -0.13  -0.77   1.34  -1.13   0.29
198405  -8.90  -8.13  -9.86  -8.49  -9.10  -7.80  -8.43  -7.21 -10.13  -5.05
198406   1.73   1.21   2.83   1.00   2.74   0.57   1.91   0.58   2.41   3.23
198407  -3.20  -2.55  -3.63  -3.26  -2.73  -2.97  -2.85  -2.76  -2.80  -6.04
198408   7.75   5.88   9.35   7.87   8.60   8.59   9.63   5.34  10.26   5.85
198409   2.16   0.27   3.99   1.73   2.53   1.67   2.83   0.74   3.09  -0.54
198410   2.47   3.00   1.95   2.44   2.71   0.49   2.28   2.26   1.17   2.22
198411   1.45   2.42  -0.16   1.69  -0.39   0.41  -0.63   3.07  -2.05  -2.93
198412   4.28   8.18   1.92   6.46   1.89   6.84   2.29   7.76   2.01   1.73
198501   3.84   4.87   3.49   4.18   3.61   2.76   4.11   1.98   4.03   9.42
198502   3.29   1.13   5.10   1.28   5.55   1.57  -0.41   0.58   4.77   6.02
198503   1.97   0.77   2.30  -0.15   2.33   1.38   0.54   3.21   0.43  15.31
198504  -0.51   0.65  -1.15   0.68  -1.49  -0.35   0.28   0.20  -1.07   2.87
198505   4.04   2.50   5.07   2.43   4.40   4.28   1.59   6.45   2.73   7.83
198506   1.03   1.68   0.97   1.22   1.33   1.37  -1.97   1.22   0.54   1.60
198507  -1.27  -0.35  -0.85  -2.84  -0.88  -1.34  -1.77   0.86  -2.53  -2.81
198508   3.88   5.11   2.88   4.64   2.88   5.56   4.87   5.91   2.52   1.27
198509   0.16   1.00  -1.84   2.23  -1.66   4.17  -0.57   6.25  -2.47  -1.72
198510   3.99   3.11   5.08   3.40   3.97   0.82   6.10  -0.92   6.65   4.11
198511   0.58   0.64   0.88   0.01   0.18  -0.07   0.68  -0.81   0.86  -2.32
198512   4.27   3.29   3.89   5.01   4.23   6.71   4.12   3.71   4.50   7.37
198601   0.02   1.62  -0.78   1.70  -0.57   0.95   2.05   0.50   0.13   2.42
198602   4.57   3.24   4.25   2.39   4.16   3.02   3.32   7.21   3.31   6.11
198603  14.78  12.28  15.89  11.83  15.58  13.02  14.53  13.80  14.76  13.79
198604   0.60   3.64  -0.86   5.08  -1.91   2.90   0.94  -0.53  -0.62   0.11
198605   0.62  -1.28   1.85  -1.48   1.82  -1.96   2.33   0.08   1.41   5.24
198606   1.33   0.74   1.03   0.90   0.16   0.90   0.59   3.56  -0.04   2.85
198607   2.48  -3.11   4.88  -2.17   3.04   4.16   0.72   8.54   2.07   2.55
198608   9.11  12.93   8.86  10.86   7.98  11.48   4.58   8.46   7.45  -0.13
198609  -0.92   1.05  -1.08   0.37  -4.03   5.03  -2.34   2.97  -3.18  -8.64
198610  -2.67  -2.38  -2.91  -0.46  -1.58  -2.60  -1.47  -6.11  -0.19  -1.43
198611   3.51   1.66   3.84   1.36   4.40   0.66   5.42   2.89   4.14   4.39
198612   3.94   4.16   4.68   3.89   4.96   4.05   4.88   3.76   5.03  -0.77
198701   7.51  -0.24  11.77  -0.82   8.23   0.16   0.23   2.89  10.88   2.86
198702   1.97   2.10   2.55   0.93   1.59   2.41   5.34   3.28   1.69   9.77
198703   4.54   1.41   5.58   0.47   5.86  -0.31   2.71   3.24   5.79   5.81
198704   7.75   5.25   8.69   4.54   7.38   5.92   2.85   5.88   8.63  11.82
198705   1.80   6.22  -0.19   4.99   1.42   2.68   5.66   2.12   0.40   1.01
198706  -2.05   6.08  -4.73   4.87  -2.55   4.11  -1.59   1.35  -4.33  -4.38
198707   1.78   5.00   0.87   5.03   0.67   2.52   3.05   1.19   1.48   1.69
198708   3.44   0.59   4.59   1.30   3.17   1.11   1.99   4.24   3.84   8.75
198709   0.46   7.09  -1.89   6.13  -1.00   6.70  -0.01   3.05  -1.64   4.37
198710 -18.75 -20.69 -18.77 -20.08 -18.34 -19.76 -20.57 -15.60 -20.26 -12.04
198711  -3.64  -3.02  -3.97  -3.02  -3.90  -3.75  -3.50  -3.67  -3.53  -3.93
198712  -3.40  -0.64  -4.74  -0.64  -3.50  -2.61  -2.00  -2.66  -4.19 -11.28
198801   7.03   5.29   7.33   6.99   6.09   4.92   4.76   5.98   7.04   9.38
198802   7.03   8.37   6.17   9.85   5.20   8.42   4.49   9.35   5.53   6.73
198803   2.51   4.53   1.83   3.39   2.22   3.95   1.68   2.84   1.56   9.55
198804   2.00   3.54   1.18   2.01   2.37   3.74   2.80   2.83   1.19  -1.36
198805  -2.26  -1.66  -2.84  -3.08  -2.16  -2.69  -2.63  -0.70  -3.63   8.31
198806   3.66   6.68   2.06   4.71   2.50   6.67   0.64   8.10   2.21   9.53
198807   2.63   7.02   1.62   5.35   1.71   9.11   1.51   3.60   1.54   1.53
198808  -4.23  -6.04  -3.78  -5.71  -3.18  -7.10  -3.07  -5.15  -3.91  -6.44
198809   2.23   2.52   0.90   1.89   0.87   2.65  -1.08   4.65  -0.26   8.48
198810   0.91   0.01   0.59   1.86  -1.06   0.03  -4.07   3.14  -0.24   5.80
198811   3.06   2.82   2.55   3.03   2.24   2.66   0.65   2.75   3.04   6.39
198812   2.99   5.53   2.87   5.73   2.43   5.69   0.70   4.05   3.17  -1.84
198901   5.27   6.43   4.12   6.17   4.72   6.12   5.67   7.78   3.12   8.01
198902  -1.35  -1.39  -1.75  -1.08  -1.39  -3.03  -0.57  -0.72  -3.01   5.18
198903   1.66   3.48   1.14   1.48   1.17  -0.55   3.52   1.12   0.69   6.72
198904   1.30   2.62   0.61   1.24   1.53   2.12   1.44   2.96   0.07   5.36
198905   1.38   4.21   0.25   3.65  -0.25   5.08   0.29   2.40   1.34   3.39
198906  -1.43  -0.55  -1.68  -0.84  -1.74  -1.38  -2.07  -1.78  -0.49  -4.17
198907   6.98   4.62   8.04   5.99   8.29   5.30   7.43   5.96   7.96   3.17
198908   0.50   1.98   0.49   1.58  -0.79  -0.28   0.16  -0.97   1.37  -4.60
198909   1.31   2.19   0.71   1.46   1.70   0.33   2.15   1.38   0.65   1.19
198910  -2.91  -2.52  -2.98  -2.56  -3.21  -2.17  -0.67  -2.18  -4.36  -2.55
198911   4.65   2.33   5.44   3.68   5.86   3.77   3.49   4.57   4.57   7.27
198912   2.95   3.44   2.32   2.32   2.53   2.24   1.69   2.40   3.43   3.06
199001  -3.91  -2.03  -5.13  -2.40  -5.20  -2.78  -4.48  -3.06  -5.01  -4.11
199002  -5.06  -4.20  -5.44  -4.53  -5.24  -3.75  -4.59  -4.12  -5.74  -2.95
199003  -6.48  -4.60  -7.93  -3.85  -7.24  -4.07  -8.99  -6.76  -5.24  -8.44
199004  -1.62  -1.19  -1.39  -1.12  -2.46  -1.27  -0.21  -0.28  -3.35  -0.34
199005   8.81   7.27  10.03   7.60  10.76   6.47  10.76   8.35   9.55  11.70
199006  -1.99  -0.78  -2.57  -1.24  -2.27  -1.30  -1.85  -2.47  -0.93  -7.20
199007  -2.31  -2.21  -2.06  -2.93  -2.05  -3.74  -1.91  -2.27  -2.15  -1.56
199008 -11.21 -11.94 -10.94 -12.14 -11.99 -10.77 -11.89 -10.25 -10.68 -15.49
199009 -15.50 -15.01 -16.79 -15.82 -15.91 -14.74 -15.48 -15.43 -16.63 -19.49
199010  11.08   8.16  11.76   8.18  14.37   9.45  13.78   9.24  10.28  19.18
