
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199707   9.46  14.23   8.86  10.82   8.81   9.07   6.57  13.04   9.08
199708  -9.23  -7.60  -9.64  -8.76 -10.00  -6.34  -9.32  -7.49  -9.31
199709   7.31  10.52   5.91   7.00   5.48   7.11   5.35   9.29   5.72
199710  -7.71  -7.36  -8.76  -7.99  -7.26  -9.07  -8.12  -6.61  -8.91
199711   4.46   3.25   5.50   3.00   4.94   2.25   5.49   3.54   4.56
199712   6.14   9.90   5.47   4.82   6.06   3.12   4.97   8.92   5.52
199801   5.93   6.48   7.15   4.98   7.03   5.27   6.83   5.53   7.82
199802   7.80   9.98   7.85   7.76   9.13   6.87   6.93   7.96   8.20
199803  10.60  15.81   8.08  14.84   7.53  15.58   9.89  13.67   9.90
199804  -0.61   3.44  -1.05  -1.00  -0.50   0.47  -1.13  -0.80  -1.21
199805   4.85   3.70   4.84   4.06   4.83   4.55   5.27   4.51   4.81
199806   1.81  -0.95   2.87  -0.05   3.80   0.64   3.48  -0.45   2.47
199807   1.90   3.18   1.69  -1.22   2.53   0.36   0.96   0.32   2.77
199808 -14.73 -16.67 -13.68 -17.79 -11.48 -15.01 -11.61 -15.31 -13.77
199809  -9.00 -10.37  -7.46 -10.70  -7.47  -6.53  -6.45 -12.97  -8.61
199810   7.24   4.26   8.01   7.88   7.32   4.50   7.06   8.90   7.27
199811   8.50  10.06   7.67   7.91   7.91   5.88   7.20   7.81   9.15
199812   2.89   3.47   3.69   0.21   4.74   3.54   5.28   1.21   4.95
199901   2.29  -0.34   1.72   0.85   3.52  -1.56   2.02   0.02   1.18
199902  -1.08   0.33  -1.95  -0.17  -1.52   2.76  -1.37   0.87  -2.97
199903   1.19   5.41  -1.74   4.55  -1.19   4.25  -2.78   8.45  -1.51
199904   4.69   8.98   1.86   8.75   3.19   9.67   1.70   8.53   2.76
199905  -2.96  -3.78  -2.58  -2.99  -2.38  -2.59  -0.41  -3.48  -2.97
199906   2.93   5.82   1.88   3.10   2.53   4.79   2.64   4.13   2.11
199907  -2.96   1.12  -3.98  -1.58  -3.79   2.22  -3.53   1.03  -4.34
199908   3.53   3.21   4.29   1.16   4.50   1.33   4.25   1.55   3.62
199909  -1.26  -0.39   0.42  -1.60  -0.43  -0.72  -0.55  -0.94  -0.44
199910   3.91   1.66   3.39   2.91   4.80   0.73   1.90   1.69   3.91
199911   6.90   0.33   7.59  -0.02   9.38   1.87   9.22   0.55   6.48
199912  12.33  10.84  11.58   7.91  13.73   9.34  13.33   8.24  12.18
200001  -4.53  -6.76  -2.96  -6.17  -3.27  -4.33  -1.92  -8.62  -1.59
200002   9.65   0.32  13.40   4.60  13.19   2.87  16.34   2.87  13.88
200003   0.74   5.17  -0.88   1.82  -0.43   3.86  -3.87   2.51  -2.45
200004  -0.70   3.05  -2.53   0.69  -1.56  -0.75  -2.34   0.47  -2.23
200005  -0.62   1.78  -2.31   1.73  -1.90   0.67  -1.60   1.22  -3.17
200006  -0.09   0.65  -0.83  -1.15   0.11  -2.29  -1.16   0.67  -0.54
200007   1.93   4.62   0.51   4.79   1.05   4.49   0.11   3.06   0.67
200008   2.20   1.88   1.32   1.66   1.49   0.69   2.98   4.28   1.12
200009  -4.16  -2.17  -4.64  -3.86  -4.72  -1.90  -5.91  -3.49  -5.07
200010   2.69   3.59   2.16   4.35   1.94   3.63   0.72   6.04   1.76
200011  -5.29   0.09  -6.82  -2.39  -7.73   0.88  -8.42  -0.66  -9.08
200012  -0.33   0.76  -1.67   1.40  -1.37   0.87  -2.50   3.07  -2.26
200101   2.30   8.79   2.31   5.82   0.33   6.32   1.45   7.44   0.22
200102  -7.08  -2.19  -8.49  -4.03  -7.81  -1.15  -8.16  -3.06  -7.55
200103  -4.77  -6.86  -6.61  -2.26  -6.10  -4.73  -6.73  -3.85  -7.72
200104   6.02   6.44   8.94   5.75   6.39   7.22   8.11   5.65   6.26
200105  -1.47  -1.49  -2.56  -0.24  -3.37  -1.02  -1.81  -0.81  -1.87
200106  -3.37  -5.33  -3.50  -3.01  -1.95  -5.78  -4.02  -3.84  -2.94
200107  -2.96  -2.47  -3.94  -0.09  -3.32   0.72  -2.31  -1.87  -3.33
200108  -5.94  -7.18  -6.21  -2.82  -7.14  -5.65  -6.71  -3.66  -6.03
200109 -13.11 -19.17 -11.76 -16.78 -11.10 -18.74 -11.22 -14.52 -14.88
200110   4.67   8.70   4.83   5.93   4.39   8.40   4.73   4.34   5.74
200111   5.42   9.47   5.95   7.29   5.57   8.87   7.30   7.27   7.24
200112   2.77   1.31   2.84   4.27   1.57   4.33   1.83   2.54   1.96
200201  -1.47  -2.42   0.03   0.01  -2.15  -1.87  -1.17   0.32  -2.22
200202  -0.01  -0.78   1.58  -0.23  -0.31  -1.16   0.30   0.81  -1.04
200203   5.74   8.28   4.51   8.70   3.70   7.50   3.91   7.96   5.16
200204  -3.48  -4.26  -3.45  -2.04  -4.07  -4.06  -4.18  -0.93  -4.20
200205  -3.20  -1.48  -3.73  -2.50  -4.90  -4.02  -4.85  -2.62  -5.00
200206  -8.64 -10.72  -6.75  -9.79  -8.12 -10.59  -8.66  -7.98  -8.96
200207 -12.06 -13.68 -11.09 -13.81 -11.80  -8.07 -10.02 -15.42 -12.35
200208   0.59  -1.13  -0.24  -0.07  -0.37  -1.47   0.33   2.21  -1.06
200209 -15.83 -17.01 -12.06 -18.90 -13.32 -17.01 -11.46 -19.18 -16.09
200210  10.54   8.57   9.35   9.82  11.62   8.45  11.28   8.70  12.79
200211   5.64  10.07   1.87  10.55   3.00  11.91   2.30  11.39   5.54
200212  -8.81 -10.06  -7.72  -8.88  -9.59  -9.36  -8.05  -8.81 -10.60
200301  -4.27  -3.53  -4.46  -4.37  -5.23  -0.55  -4.24  -1.45  -4.97
200302  -4.94  -7.36  -3.39  -4.91  -3.54 -11.79  -3.82  -9.22  -4.48
200303  -3.28  -3.77  -2.17  -5.97  -2.80  -4.88  -2.16  -5.28  -3.03
200304  12.29  17.54   8.83  15.72  11.82  15.02   9.19  19.38  12.20
200305   2.14   6.48   2.93   0.75   1.02   4.45   2.77   2.66   3.19
200306   3.78   5.99   2.42   4.47   3.08   5.03   2.12   4.79   3.22
200307   4.86   6.91   1.36   6.96   2.49   5.29   2.32   8.09   5.38
200308   2.30   3.92   2.90   1.66   2.45   7.44   3.27   1.38   2.58
200309  -3.82  -2.18  -2.40  -4.35  -3.26  -4.45  -2.79  -4.32  -3.31
200310   6.97  10.83   4.80   8.96   5.60   6.21   4.91  10.73   7.60
200311   2.07   1.24   2.08   2.03   2.05   1.49   2.31   1.51   1.52
200312   3.41   1.96   3.33   3.24   3.19   3.06   2.33   3.57   1.68
200401   3.50   4.15   2.79   2.33   4.57   5.40   2.34   3.41   4.82
200402   1.81   3.15   1.59   3.03   1.72   2.97   1.62   2.39   1.01
200403  -2.75  -2.94  -2.42  -1.81  -3.69  -0.70  -2.80  -1.63  -3.96
200404   2.15   2.53   2.30   3.36   1.44   2.33   2.27   1.87   0.93
200405  -1.35  -2.29  -0.92  -1.45  -1.34  -2.19  -0.60  -0.76  -1.39
200406   2.10   3.47   1.79   1.98   1.13   3.60   0.90   2.26   2.43
200407  -2.15  -2.46  -1.70  -1.52  -3.30  -0.82  -2.72  -0.47  -3.91
200408  -1.46  -0.93  -2.19  -0.54  -3.34  -2.12  -2.24  -0.49  -2.87
200409   1.95   2.76   1.45   1.90   2.52   1.42   2.04   2.12   1.73
200410   1.74   1.17   1.45   1.23   1.46   2.97   0.08   2.21   1.96
200411   2.55   3.79   2.01   1.86   2.55   2.39   1.64   2.35   3.43
200412   3.68   4.55   3.21   3.75   4.29   3.69   3.40   3.40   3.99
200501   2.32   3.87   1.71   2.96   1.44   3.65   1.35   3.24   2.10
200502   2.89   4.34   2.23   4.41   2.08   2.20   2.46   3.36   2.70
200503   0.08  -0.36   0.13   0.11   0.36  -0.54  -0.03  -0.27  -0.24
200504  -3.36  -4.76  -2.16  -4.33  -0.68  -4.53  -1.65  -4.18  -4.28
200505   4.83   4.60   4.71   4.73   5.34   4.47   5.33   4.50   5.00
200506   3.54   3.22   3.93   4.77   2.41   3.65   3.65   4.51   3.45
200507   5.21   6.70   4.33   5.96   4.32   5.09   4.06   5.87   5.41
200508  -0.66  -0.08  -0.21  -0.43  -0.58  -0.21  -0.32  -0.31  -0.89
200509   5.00   6.36   3.91   5.86   3.26   4.85   4.50   5.86   3.99
200510  -2.42  -2.56  -2.61  -3.10  -2.37  -4.91  -1.92  -3.15  -2.39
200511   4.03   4.85   2.72   6.16   3.30   2.83   3.19   4.35   4.71
200512   3.53   3.48   2.79   3.24   3.27   3.76   2.59   3.23   3.64
200601   4.21   4.14   4.22   5.32   4.91   3.44   5.86   4.82   5.31
200602   2.81   4.83   2.10   2.55   2.85   2.51   1.76   2.29   3.79
200603   3.02   3.93   3.16   2.15   2.29   4.47   2.03   2.35   3.68
200604   0.20   0.13   0.44   1.10   0.11  -0.46   1.06   0.75   0.19
200605  -5.45  -7.05  -4.50  -5.38  -5.97  -5.04  -5.05  -4.96  -6.79
200606   0.56   0.34   1.16  -0.22   1.43   1.17   1.21   0.61   0.26
200607   1.80   2.10   1.83   2.26   1.50   1.53   1.43   2.30   0.43
200608   3.15   3.06   2.59   3.89   3.28   1.74   2.88   3.20   3.38
200609   3.35   4.76   2.39   3.30   2.72   4.13   2.33   2.68   3.72
200610   3.06   4.78   2.74   3.78   2.78   5.64   1.35   3.69   2.55
200611   0.35   0.03   1.12   0.13   1.42   0.41   1.62  -0.06   1.95
200612   4.18   4.98   3.41   4.08   4.23   3.82   4.01   4.28   4.83

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  15.64  15.14  17.26  14.88  17.99  13.96  17.58  13.77  16.86
197502   8.71  11.02   7.75  12.13   7.38  11.79   7.30   9.49   7.08
197503  -0.55  -1.11   0.50  -1.36   0.13  -1.15   0.44  -0.65  -0.03
197504   3.51   3.22   4.29   2.21   3.49   1.01   3.75   1.44   4.75
197505  -3.25  -4.56  -2.12  -3.93  -1.96  -3.72  -2.19  -3.56  -2.58
197506  -3.55  -4.78  -3.34  -5.24  -3.11  -5.01  -3.49  -5.05  -3.33
197507  -2.93  -2.34  -2.95  -2.19  -2.63  -2.74  -2.46  -2.92  -2.82
197508  -2.23  -1.58  -2.61  -2.52  -3.13  -2.11  -3.14  -1.63  -3.44
197509  -6.77  -6.88  -7.13  -7.60  -7.22  -7.43  -6.89  -6.62  -7.31
197510  10.16   8.93  11.29   9.77  10.63   9.13  11.65  10.01   9.98
197511   5.73   4.79   4.73   4.98   4.14   4.13   4.96   7.07   5.22
197512   1.86   2.01   0.61   2.90   0.56   3.35   1.05   0.72   2.20
197601   1.78   4.31  -0.40   4.15   0.72   3.89  -0.81   2.46   2.17
197602  -1.67  -0.16  -1.97   0.35  -2.56   1.17  -1.86  -1.26  -1.45
197603   0.34   0.21  -0.64   1.85  -1.61   0.42  -0.85   3.29  -2.02
197604  -2.94  -3.43  -2.76  -2.75  -3.00  -2.66  -3.21  -1.78  -1.59
197605  -1.27  -1.45  -2.54   0.57  -2.72  -0.49  -2.33   0.21  -0.86
197606   0.29   0.47  -0.09   1.11  -0.34   0.53  -0.50   1.63  -0.43
197607  -1.94  -2.35  -1.71  -1.88  -2.13  -1.75  -1.65  -1.94  -1.51
197608  -1.17  -0.68  -1.39  -1.26  -1.37  -1.00  -1.58  -0.24  -3.42
197609   1.15   0.22   1.23   1.01   1.02  -0.11   1.80   1.84   1.25
197610  -5.33  -6.31  -4.32  -6.53  -5.03  -6.08  -4.96  -4.65  -5.00
197611   2.04   3.29   0.86   4.08   0.14   3.08   0.97   3.73   1.92
197612   4.54   4.70   3.80   4.65   3.40   4.74   4.00   4.99   2.29
197701  -1.88  -1.57  -2.67  -0.64  -2.57  -3.30  -3.72   0.00  -3.22
197702  -0.06   0.50   0.07   0.21  -0.97   0.21  -0.15   0.56  -1.11
197703  -0.35   1.50  -1.51   0.08  -0.20   0.39  -0.70   1.34  -1.72
197704   5.77   6.54   5.25   5.82   5.35   4.73   4.88   5.78   5.33
197705  -1.42  -1.84  -1.28  -2.19  -1.95  -1.19  -1.70  -1.31  -2.04
197706   1.27   0.11   1.42   2.27   0.05   0.50   1.25   0.88   1.30
197707  -1.25  -0.98  -2.17  -1.39  -1.93  -1.55  -1.89  -0.58  -2.10
197708   1.50   1.06   0.82   2.52   0.70   2.73   1.33   1.99   1.18
197709   3.41   2.42   3.08   3.55   1.58   2.01   2.47   3.18   2.94
197710   2.06   1.63   2.39   2.02   2.32   1.65   3.06   1.48   2.71
197711   0.52   0.17   1.09   1.38  -0.23   0.92   0.61   0.62   0.17
197712   3.94   4.43   2.80   6.07   2.22   5.46   3.89   5.45   3.33
197801   0.43   1.03   0.09   0.92  -0.45   1.35  -0.60   1.54   0.49
197802   3.03   4.43   2.71   3.45   3.10   3.31   2.85   4.26   2.04
197803   4.26   4.70   3.26   5.19   3.50   5.25   2.50   5.17   3.52
197804  -2.29  -2.08  -2.16  -1.44  -2.43  -2.51  -2.68  -2.05  -1.72
197805   2.33   3.16   3.03   1.91   4.23   4.95   2.21   1.65   3.27
197806   1.75   0.17   2.61   0.62   2.20   0.18   2.89   1.54   0.30
197807   6.32   7.25   6.87   8.59   7.37   7.04   6.10   5.66   7.08
197808   3.89   5.03   4.26   4.14   5.06   4.05   3.47   3.60   4.25
197809   6.41   5.79   6.74   7.65   5.27   6.14   5.83   6.86   5.70
197810   4.83   5.52   5.14   5.04   3.79   4.05   5.50   5.52   3.67
197811  -9.60  -9.41 -10.07 -10.40  -9.69  -9.51  -9.70  -9.54  -9.63
197812   6.10   6.32   5.39   5.60   6.67   6.62   5.92   6.47   5.59
197901   0.99  -0.22   1.55  -0.56   1.28  -0.52   2.53   0.56   1.76
197902  -1.25  -0.20  -2.04  -1.33  -1.57  -0.15  -2.02  -0.23  -1.23
197903   1.89   1.39   1.07   0.78   1.30   2.58   0.94   2.38   1.07
197904  -0.10   0.54  -1.18  -0.98   0.05  -0.19  -0.21  -1.08  -0.45
197905  -3.95  -4.36  -3.29  -3.42  -4.70  -5.08  -3.90  -3.14  -6.03
197906   4.20   5.43   2.61   5.57   3.45   4.11   2.90   4.41   3.99
197907   1.62   1.38   1.51   1.92  -0.54   1.74   1.14   1.38  -0.57
197908   3.85   4.39   2.83   3.91   4.19   3.83   3.05   5.05   3.31
197909   7.28   7.37   7.20   6.87   7.55   7.54   7.22   7.59   6.59
197910  -8.15  -7.54  -8.71  -7.23  -9.26  -8.38  -9.11  -7.83  -9.19
197911   3.99   2.26   4.26   3.79   2.36   2.05   3.95   3.97   2.48
197912   0.08  -0.31   1.09   0.77  -0.17  -0.08   0.72   0.34  -0.01
198001   2.69   1.10   4.86   0.96   2.55   1.52   3.49  -0.33   3.74
198002  -1.26  -2.55  -1.38  -0.43  -2.18  -2.47  -2.08  -2.80  -1.79
198003 -14.95 -14.27 -14.13 -13.86 -16.42 -14.47 -15.19 -13.00 -15.60
198004  11.57  11.33  11.77  11.67  11.60  11.06  12.18  12.87  12.29
198005   3.82   2.44   3.99   4.57   4.37   3.29   3.77   2.22   3.93
198006   4.35   1.92   5.42   3.22   3.86   1.93   5.63   1.70   3.98
198007  -0.24   0.01   0.92  -1.59   0.24  -0.65   0.54  -0.43   0.73
198008  -0.29  -0.68   1.28   0.98  -0.63  -0.83  -0.77  -0.61  -0.88
198009   0.79  -1.06   0.75   0.40   0.48  -1.76   1.02  -1.25   0.49
198010   0.58  -2.13   1.22   0.83   2.41  -3.56   0.44  -2.28   0.74
198011  -1.63  -2.89  -2.71  -0.22  -2.19  -2.30  -2.44  -2.70  -3.35
198012  -4.16  -4.36  -2.93  -4.37  -3.68  -4.69  -3.59  -3.34  -4.47
198101  -7.82  -7.36  -8.33  -9.29  -6.68  -8.37  -8.57  -6.52  -8.34
198102   1.05   2.76   1.29   0.86   3.34   4.62   1.99   2.43   1.34
198103   2.38   5.50   1.14   4.89   2.62   5.72   0.51   2.97   1.58
198104  -3.53  -2.50  -3.21  -3.81  -1.85  -3.41  -3.17  -1.98  -4.56
198105  -8.34  -8.42  -7.01  -9.70  -6.30  -7.84  -8.34  -9.54  -8.35
198106  -1.54   0.55  -1.36  -0.75  -2.20  -0.95  -2.42  -1.24  -2.61
198107  -2.25  -2.78  -0.68  -1.88  -4.86  -3.98  -2.32  -4.49   0.15
198108   1.64   0.29   2.21   0.64   0.97   3.87   1.49   0.91   0.82
198109  -3.27  -2.24  -3.25  -3.27  -2.41  -3.26  -2.76  -1.08  -5.10
198110   2.24   0.31   2.04   2.47   1.40   0.41   0.18   3.18   0.65
198111   7.17   7.00   6.56   6.98   5.67   6.04   6.37   7.13   7.16
198112  -3.35  -1.72  -3.20  -2.71  -3.59  -1.43  -3.20  -2.02  -3.39
198201  -0.68  -0.45  -1.11  -0.17  -1.51   1.81  -1.05   0.13   0.65
198202  -2.38  -0.26  -2.71  -2.18  -2.48  -0.79  -3.46  -2.09   0.06
198203  -1.01  -1.16  -1.33  -2.86  -0.44  -2.34  -1.58  -1.57  -2.55
198204   2.99   3.78   2.44   3.28   2.28   1.95   2.07   3.31   0.82
198205  -2.17  -3.81  -2.13  -4.40  -1.97  -4.76  -1.38  -5.22  -1.72
198206 -10.47 -10.37 -10.43 -10.91 -10.29 -11.86 -10.03 -11.05 -10.34
198207   0.20  -2.10  -0.10  -0.05   0.48  -0.52  -0.25  -2.57   0.88
198208   0.46  -0.95   0.46  -1.17   0.83  -2.01   0.40  -2.16   1.05
198209   0.02  -0.42   1.36   0.08   0.26  -0.06   0.21  -0.68  -0.71
198210   0.71   1.60   1.82   2.35   0.43   3.63   0.74   2.16   0.70
198211   4.17   2.77   4.67   3.25   4.55   2.52   4.78   3.60   7.89
198212   9.37   8.42   7.48   8.40   8.68   9.13   8.54   9.11   8.10
198301   1.99   3.53   2.39   3.42   4.74   5.09   0.03   3.33   2.96
198302   5.41   7.75   3.51   6.00   4.51   6.31   4.56   5.71   5.84
198303   7.77   7.94   4.00   9.52   5.40   9.13   5.76   7.69   7.11
198304   3.45   1.87   2.01   3.06   0.61   1.28   2.84   1.37   1.40
198305  -4.21  -4.96  -3.88  -4.54  -2.99  -3.87  -2.82  -4.56  -3.18
198306   3.66   3.01   2.74   3.69   2.91   3.03   3.93   1.91   3.92
198307   0.26   1.25  -0.91   1.17  -1.32   1.74  -1.10  -0.24   2.08
198308  -3.70  -3.14  -4.32  -3.30  -5.08  -2.36  -3.82  -2.53  -5.24
198309   3.52   4.77   4.60   4.92   3.92   5.00   2.55   4.31   5.49
198310   2.48   3.85   2.25   2.50   2.46   2.56   0.94   1.27   3.93
198311   1.98   1.45   0.74   3.68  -0.06   2.78   0.81   1.51   3.55
198312   2.00   2.08   2.41   2.50   2.05   2.82   2.37   2.38   2.13
198401   3.00   7.09   1.77   4.44   2.98   6.84   1.06   5.92   1.05
198402   2.06   1.70   0.90   3.54   1.20   2.33   1.47   2.67   0.85
198403   1.89   1.49   1.64   1.50   2.75   1.81   1.69   1.95   1.36
198404  -0.96  -2.13  -1.42   0.22  -2.50  -1.51  -2.08  -0.16  -2.36
198405  -4.63  -4.12  -4.80  -3.72  -5.00  -4.30  -5.53  -3.77  -5.44
198406  -0.88  -3.27   0.76  -1.84   1.13  -2.83   0.37  -2.57   0.74
198407  -7.63  -8.01  -6.99  -8.97  -7.44  -7.70  -7.00  -7.65  -7.27
198408   9.59   7.88   7.77  10.63   9.66   7.37   9.14   9.33   8.99
198409  -1.20  -2.20  -1.40  -0.05  -2.55  -2.74  -1.26  -1.28  -1.46
198410   0.23   2.54   0.60  -0.99   1.66   1.89   1.61  -0.38   1.73
198411  -1.40  -1.68  -2.10  -1.32  -2.08  -0.90  -1.66  -0.86  -2.54
198412   0.85   1.32   0.46   1.18  -0.71   1.55   0.31   0.92   0.21
198501   4.48   3.13   4.87   3.92   4.38   2.09   5.52   3.78   5.98
198502  -1.75  -2.31  -2.33  -0.12  -3.08  -2.37  -2.83  -1.38  -2.07
198503   8.06   9.68   7.88   7.30   7.85   9.56   8.44   7.67   8.79
198504   2.33   1.40   1.56   3.66   0.55   2.25   1.53   3.37   1.22
198505   5.71   5.38   7.00   4.71   5.00   5.41   5.45   4.44   8.30
198506   3.27   3.76   3.17   1.19   4.17   3.79   3.83   2.02   3.98
198507   7.70   9.38   8.20   7.29   7.63   9.71   6.80   7.97   7.97
198508   6.42   7.16   7.47   6.97   5.56   6.67   3.93   5.86   6.21
198509   4.93   5.60   3.68   4.52   5.05   5.32   5.99   5.41   4.69
198510  10.57  10.41  11.16  10.60   9.07  10.10  11.00  10.01  11.67
198511   7.89   9.70   8.49   7.47   9.33   9.85   7.79   7.53   9.01
198512   8.36   9.31   7.40   7.27   6.23  10.94   7.46   7.43   8.64
198601   3.71   2.81   4.89   2.87   4.01   3.64   3.26   2.12   4.92
198602  12.01  15.67   9.01  14.85  10.89  15.35   7.30  15.56  10.19
198603   7.45   7.38   6.07   7.57   7.05   7.56   5.78   6.15   7.84
198604   8.42   8.05  10.35   9.60   7.73   9.68  10.64   9.81   9.60
198605  -8.62 -10.30  -6.81  -9.32  -7.12 -10.94  -6.74  -9.08  -6.73
198606   2.22   1.45   3.15   1.13   1.39   0.83   3.29   1.14   2.01
198607   2.98   0.92   2.59   1.04   3.36   1.27   2.20   0.96   4.84
198608  13.39  14.40  12.97  13.66  13.58  13.20  12.59  14.06  12.49
198609  -3.92  -2.90  -4.96  -3.49  -4.78  -3.20  -4.88  -3.74  -5.70
198610   0.36   0.21  -0.24   0.26  -0.27   0.90   0.08   0.27   0.82
198611   5.35   3.99   6.48   3.74   6.57   3.06   7.33   4.52   5.16
198612   1.65   1.24   1.15   2.01  -0.92   1.58   1.71   1.85   1.23
198701   3.57   4.04   2.92   4.88   6.07   4.04   2.82   4.25   3.80
198702  -1.46  -0.38  -2.44  -1.09  -0.13  -0.33  -1.63  -0.63  -1.58
198703   5.65   4.72   5.32   6.36   4.61   4.39   5.50   5.98   4.38
198704   3.63   2.87   4.30   3.62   4.72   3.68   3.97   2.98   4.69
198705  -3.98  -3.53  -4.73  -2.54  -6.05  -3.47  -4.64  -3.54  -5.66
198706   2.81   2.89   3.07   2.66   1.51   2.73   2.22   1.98   2.89
198707   4.53   3.73   4.06   4.93   5.00   3.80   3.98   4.30   5.29
198708   2.58   5.23   2.86   2.14   4.64   4.18   2.68   2.95   1.70
198709  -2.01  -1.21  -2.73  -0.85  -2.35  -1.76  -2.20  -2.00  -2.59
198710 -17.75 -14.07 -20.92 -17.00 -20.27 -14.82 -20.41 -12.85 -20.79
198711  -3.22  -3.85  -4.73  -2.35  -3.35  -2.24  -3.75  -1.10  -6.72
198712   2.63   0.53   4.84   2.10   4.87   1.04   3.40   2.48   4.06
198801  -8.78  -8.78  -8.41  -9.01  -9.39  -9.39  -9.16  -8.37  -8.70
198802  11.04  11.91  10.55  13.68   8.19  11.78   8.98  10.45  11.82
198803   1.63   2.47   1.43   1.29   2.92   2.24   2.79   1.33   2.00
198804   0.88   1.87   0.41   0.73   0.86   1.77  -0.31   2.19   0.12
198805  -1.84   0.17  -1.96  -1.38  -2.44  -1.33  -2.10  -1.75  -1.36
198806   1.72   3.49   1.83   2.41   0.14   3.46   0.46   0.34   1.83
198807  -1.82  -2.03  -1.14  -1.87  -1.90  -3.39  -1.43  -1.46  -2.02
198808  -1.73  -1.37  -2.71  -1.67  -2.34  -1.61  -2.03  -1.51  -3.69
198809   5.75   6.52   5.68   6.37   4.60   6.01   4.65   6.12   5.44
198810   8.55   9.15   9.35   9.71   7.99   8.97   7.91   9.10   9.05
198811   2.22   2.65  -1.20   4.55   1.26   4.78   0.23   5.77  -0.09
198812   2.00   3.08   0.25   3.43   0.44   3.84   0.22   2.67   0.77
198901  -0.71  -0.02  -1.89  -1.50   0.26   0.05   0.31   0.17  -1.82
198902   0.16   1.80   0.02   0.41   0.25   1.99   0.37  -0.70   0.61
198903   0.42   1.42  -0.29  -0.10   0.55   1.17  -0.14   0.33   0.29
198904   5.00   5.07   4.98   4.81   6.42   5.29   6.47   5.19   5.92
198905  -2.34  -2.39  -3.76  -2.15  -3.00  -1.35  -3.62  -2.43  -3.60
198906   5.12   5.01   4.75   5.27   5.78   6.65   5.28   4.30   6.12
198907   8.01   6.54   9.70   6.83   8.33   5.90   9.28   6.99   9.40
198908  -0.46   0.30   0.15  -0.81  -0.66  -0.13  -0.79  -0.94  -0.83
198909   4.45   4.04   4.62   2.95   6.58   4.41   6.01   3.72   4.92
198910  -5.50  -4.42  -6.01  -5.66  -6.21  -4.49  -5.57  -4.00  -6.50
198911   6.77   5.42   5.66   5.70   8.40   6.88   6.94   5.79   7.01
198912  10.11  10.66   9.92  10.89   9.09   9.96   7.56  10.47  10.18
199001  -0.73   0.01  -1.93  -1.15  -1.25  -0.43  -1.15   0.73  -1.08
199002  -1.89  -1.44  -2.84  -1.55  -3.02  -0.87  -3.10  -1.34  -3.93
199003   6.42   5.80   6.91   6.64   6.47   6.13   7.36   6.59   7.15
199004   0.02  -0.26   0.99   0.23   0.76   0.00   0.59   0.47   1.69
199005   3.62   1.92   4.41   3.13   5.16   2.34   4.53   3.28   3.93
199006   2.83   2.55   3.29   2.61   4.30   2.36   4.69   3.09   3.73
199007   3.93   1.69   5.58   1.69   4.89   1.59   5.46   4.33   5.60
199008 -13.28 -13.61 -13.84 -14.71 -13.41 -14.00 -13.60 -10.73 -14.45
199009 -12.10 -11.89 -12.37 -13.30 -12.51 -13.01 -12.01 -11.24 -13.60
199010   9.71   4.54  12.53   6.17  13.04   6.12  13.08   5.26  12.58
199011  -1.14   0.70  -2.12  -0.90  -2.27   0.53  -1.44  -0.43  -1.83
199012  -1.31  -0.30  -2.26   0.03  -2.35  -0.51  -2.78  -0.35  -2.64
199101   1.98   4.38  -0.63   4.50  -0.58   4.23  -0.49   3.41   0.02
199102   8.22  11.31   6.36  12.18   6.41  11.92   5.40  10.42   6.36
199103  -6.35  -5.90  -6.05  -5.66  -6.24  -6.12  -6.16  -6.39  -6.23
199104   1.21   0.91   0.46   0.37   1.04   1.07   1.37   1.18   1.59
199105   1.09   1.70  -0.97   1.39  -0.32   1.47  -0.38   1.33  -0.67
199106  -7.27  -6.96  -7.42  -5.71  -7.93  -6.36  -7.57  -7.10  -7.70
199107   3.98   3.90   3.61   3.37   3.23   3.31   3.69   3.74   3.60
199108   2.14   4.07   1.94   3.10   2.26   1.87   1.99   2.49   2.45
199109   3.58   4.37   3.40   2.63   3.91   3.48   3.93   3.90   3.72
199110  -1.23   0.04  -2.02  -2.46  -1.22  -1.34  -1.41  -1.82  -1.95
199111  -0.13  -0.30   0.02  -0.55   0.52   0.15  -0.07  -0.79   0.03
199112   7.55   7.30   7.24   7.27   7.44   7.53   7.97   7.14   7.02
199201   0.12   2.26  -0.25   3.50  -0.98   2.66  -0.14   2.23  -0.85
199202   2.36   2.31   2.39   2.66   3.14   2.61   2.81   2.90   2.96
199203  -1.14  -1.13  -0.86  -1.89  -0.41  -1.41  -0.83  -1.26  -0.13
199204   2.27   3.38   1.12   3.77   0.42   3.41   0.70   3.18   1.13
199205   5.64   6.18   4.48   7.27   4.60   6.51   4.15   6.39   4.78
199206   0.72   0.21   1.59   0.02   1.25  -0.03   0.51   0.69   0.66
199207  -3.00  -4.16  -2.20  -5.68  -2.11  -5.00  -2.21  -4.00  -2.44
199208   0.95  -0.32   0.85  -0.79   0.86  -0.13   1.01   0.93   0.67
