
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
200105  -4.56  -6.04  -4.35  -1.81  -6.19  -2.28  -5.39  -3.99  -5.69
200106  -3.36  -5.44  -2.70  -1.79  -2.95  -4.19  -4.30  -2.31  -3.99
200107   0.17   0.51  -0.26   1.45  -0.11   2.18   0.63   1.66  -0.29
200108  -1.90  -3.05  -2.92   1.42  -3.48  -0.49  -4.07   0.01  -3.23
200109 -10.73 -13.96  -9.13 -15.07  -8.08 -17.28  -7.22 -13.14 -10.52
200110   3.02   5.91   2.70   3.82   2.30   5.75   2.60   3.09   4.02
200111   3.75   8.36   3.31   6.36   3.23   7.67   5.06   5.83   4.91
200112   2.36   1.38   2.34   4.68   1.63   4.37   1.50   2.56   1.50
200201  -4.49  -7.88  -3.26  -2.70  -6.45  -5.64  -5.68  -2.32  -6.47
200202   0.00  -2.26   1.25   0.61  -0.53   0.72  -0.10  -0.50  -1.02
200203   6.00   6.73   4.53   9.69   3.44   8.90   3.41   8.51   4.77
200204   0.22  -2.16   0.26   2.89  -1.69  -0.11  -1.97   3.86  -1.77
200205  -0.13   1.24  -1.62   0.72  -2.94   0.80  -3.23   0.41  -1.64
200206  -3.84  -6.25  -2.11  -5.41  -3.61  -5.33  -3.59  -4.59  -4.59
200207 -10.04  -9.47 -10.13 -11.11 -10.32  -9.31  -8.57 -11.38 -10.11
200208  -0.29  -0.13  -1.55   0.38  -0.89  -1.09  -0.92   0.39  -1.86
200209 -12.92 -15.72  -8.77 -14.65 -10.67 -14.44  -8.51 -15.33 -13.65
200210   9.49  10.79   8.21   6.80  11.50   7.14  10.37   8.62  13.52
200211   4.62  10.04   1.65   6.87   4.20   8.54   3.26   6.72   6.38
200212  -2.92  -3.63  -2.04  -2.41  -3.70  -3.70  -2.41  -3.57  -4.30
200301  -4.28  -2.00  -4.52  -3.10  -4.62   0.31  -3.58  -3.33  -4.54
200302  -3.39  -4.55  -3.51  -4.84  -2.69 -10.65  -3.19  -8.16  -3.30
200303  -1.47  -2.40  -0.24  -4.25  -0.65  -2.90  -0.38  -4.04  -1.02
200304  12.59  16.41  10.78  17.95  11.52  16.23  10.98  19.86  13.15
200305   7.07  12.42   6.69   7.51   6.06  11.05   6.96   9.67   7.84
200306   0.93  -0.21   0.01   2.10  -0.20   2.90  -1.24   0.67   0.00
200307   2.12   3.69  -0.18   5.60  -0.03   3.41  -0.10   7.21   2.30
200308  -0.44   0.64   0.09   0.50  -0.13   3.68   0.32  -1.53  -0.87
200309   2.71   4.43   3.94   2.21   3.74   1.65   4.12   1.49   3.55
200310   6.79   9.31   5.49   9.15   5.60   7.55   5.58   9.93   7.20
200311   4.21   5.05   3.98   3.18   4.33   1.92   5.01   2.92   4.05
200312   8.21   7.23   8.33   6.72   8.40   8.01   7.00   8.18   7.20
200401   1.35   2.73   0.82   1.08   1.91   3.06   0.61   2.35   2.82
200402   2.81   3.71   2.55   3.81   2.62   4.49   2.02   4.03   2.26
200403  -3.23  -3.58  -2.95  -1.96  -3.70  -1.46  -3.56  -2.88  -3.84
200404  -0.58  -0.37  -0.41  -0.28  -1.37  -1.07  -0.50  -1.16  -1.72
200405   1.24  -0.04   1.36   0.57   1.30   1.16   1.49   1.81   0.80
200406   1.28   1.50   1.21   0.96   0.95   3.05   0.37   2.33   1.05
200407  -2.39  -2.55  -2.43  -2.23  -2.65  -2.23  -3.17  -1.63  -3.88
200408  -0.27   0.71  -0.83   0.58  -1.81  -0.64  -1.21   0.07  -1.10
200409   3.76   4.77   2.33   3.96   3.73   2.92   2.76   3.78   3.28
200410   3.80   4.43   3.32   3.18   3.29   5.02   2.29   4.14   4.30
200411   7.10   8.49   6.53   6.71   7.35   7.36   6.45   7.23   8.17
200412   4.76   5.28   4.59   7.07   3.52   5.40   4.69   5.62   4.12
200501  -1.32  -0.64  -1.78  -0.73  -1.52   0.67  -2.14  -0.46  -1.62
200502   4.50   4.88   4.34   4.83   5.04   3.89   4.98   4.12   4.39
200503  -2.50  -2.13  -2.49  -2.76  -2.29  -2.53  -2.54  -2.85  -2.37
200504  -2.84  -4.05  -1.01  -3.89  -1.33  -3.74  -0.82  -3.00  -3.84
200505  -0.25   0.06  -0.42  -0.43   0.19   0.25   0.10  -0.12  -0.22
200506   1.76   0.74   1.39   3.32   1.11   2.06   1.16   2.38   1.08
200507   3.81   5.25   2.82   3.44   4.53   2.87   3.18   3.72   4.92
200508   1.96   3.09   2.31   1.44   2.16   2.21   2.09   1.27   2.49
200509   1.80   2.21   1.74   1.90   1.55   1.80   2.21   2.29   0.74
200510  -2.37  -1.29  -2.43  -2.86  -2.96  -3.80  -1.99  -2.33  -2.39
200511   1.46   0.05   0.99   3.26   1.48   1.48   1.24   2.11   0.92
200512   3.82   4.01   3.86   3.74   3.46   4.74   3.79   3.42   4.34
200601   6.74   5.43   6.06   7.65   6.58   7.08   6.61   6.69   8.04
200602   0.32   2.14  -0.13  -0.60   0.68  -2.35   0.00   0.06   0.72
200603   3.64   4.61   4.21   3.12   3.61   5.23   3.50   2.99   4.80
200604   5.15   4.61   5.64   5.78   5.30   5.61   5.78   5.39   5.37
200605  -3.27  -3.79  -2.45  -3.46  -3.77  -3.40  -3.02  -2.53  -3.97
200606   0.51  -0.38   1.19  -0.23   1.61   0.12   1.68   0.38   0.40
200607   1.90   2.41   1.56   2.09   1.44   1.82   1.48   2.11   1.01
200608   2.86   3.15   2.92   2.84   3.62   0.75   3.35   2.86   3.34
200609   1.27   3.24   0.44   1.56   0.85   1.49   0.43   1.45   0.66
200610   4.27   6.17   3.62   4.80   3.28   6.23   2.23   4.86   4.22
200611   3.49   4.00   3.78   3.48   3.84   4.03   4.16   3.19   4.46
200612   3.31   4.79   2.44   3.41   3.09   2.44   2.66   3.45   3.52

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501  22.23  21.01  23.13  21.66  23.63  21.89  23.55  19.26  23.76
197502  10.81  13.35  10.61  12.35  10.07  13.17   9.59  10.46  10.89
197503  -1.10  -1.28   0.15  -2.34   0.45  -2.21  -0.14  -1.69  -0.31
197504   8.48   7.42   8.80   7.05   9.00   6.90   7.59   6.06   9.06
197505  -1.72  -3.55  -1.12  -0.22  -1.66   0.24  -0.92  -3.17  -2.18
197506  -5.33  -7.26  -6.38  -4.93  -7.28  -5.05  -6.36  -4.19  -6.14
197507   2.12   2.04   2.52   3.09   2.55   2.68   3.03   3.29   2.01
197508   3.05   3.36   3.17   2.90   2.79   2.83   2.18   2.83   2.33
197509  -1.68  -1.59  -1.89  -1.94  -2.15  -2.07  -2.15  -1.16  -2.52
197510   5.04   5.00   3.73   6.52   4.44   5.46   5.93   6.14   4.35
197511   5.46   5.63   4.15   6.19   4.95   5.39   5.01   5.59   5.35
197512   1.80   3.53   0.62   2.47   1.12   3.73   1.80   2.12   0.93
197601   4.28   7.45   2.86   6.05   3.80   6.84   1.88   4.96   4.03
197602  -1.14  -0.26  -1.09   0.02  -1.43   1.62  -1.01  -1.60  -0.48
197603  -0.50  -0.86  -1.71   1.59  -0.87   1.41  -0.56   0.99  -1.67
197604   0.07  -1.65   0.28   0.06  -0.40   0.16  -0.57   0.11   0.95
197605  -2.73  -3.24  -3.53  -1.61  -2.94  -2.20  -2.69  -2.31  -2.86
197606  -0.59   0.20  -0.07   0.28  -0.53   0.16  -0.91   0.26  -1.09
197607  -1.73  -2.09  -0.98  -2.71  -2.40  -1.59  -1.91  -1.02  -2.17
197608  -2.17  -1.10  -1.90  -2.90  -2.38  -2.86  -2.89  -1.70  -3.55
197609  -2.52  -2.93  -3.52  -1.57  -2.57  -3.05  -1.08  -1.75  -2.23
197610  -6.94  -8.89  -6.78  -6.93  -6.19  -7.60  -5.74  -7.62  -6.54
197611   4.22   3.30   4.29   4.55   3.51   3.86   3.21   4.00   5.48
197612   6.99   8.11   6.30   7.39   6.08   7.45   6.93   7.55   5.34
197701   2.85   4.16   2.79   3.42   2.63   3.80   2.23   6.11   1.60
197702   0.67   0.54   0.80   0.68   0.94  -0.33   0.76   1.44   0.70
197703   0.71   2.10  -0.45   1.21   0.57   3.00  -0.63   1.57  -0.06
197704   3.57   3.88   3.11   2.94   4.21   3.58   5.14   4.04   4.52
197705  -0.38   0.11  -0.39  -0.13  -0.14   0.02  -0.28  -0.16  -0.82
197706   1.45   0.34   1.70   1.87   0.58   1.00   1.68   1.05   1.84
197707  -1.56  -1.63  -2.19  -0.97  -1.96  -2.04  -1.51  -1.08  -2.25
197708   5.93   4.40   6.14   6.66   5.29   6.42   6.02   6.61   5.37
197709   3.99   5.08   3.78   4.33   2.94   3.03   3.74   4.29   2.21
197710  -0.35  -1.72  -0.05  -0.79  -0.26  -0.85  -0.07  -0.37   0.06
197711  -1.72  -1.73  -1.47  -1.07  -2.38  -3.35  -2.19  -2.56  -2.08
197712   0.40   0.16   0.04   2.31  -0.61   0.50  -1.01   1.72  -0.76
197801  -1.27  -0.36  -1.89  -0.73  -2.45  -1.20  -2.77   0.50  -1.87
197802  -1.80  -0.22  -2.59  -0.46  -2.91  -0.88  -2.42  -0.63  -3.00
197803   4.50   4.35   4.01   5.36   4.46   5.15   3.57   4.81   3.93
197804   0.44   1.29   0.31   0.56   0.51   1.39   0.00  -0.02   0.68
197805   3.50   5.47   2.67   2.88   4.33   6.06   3.54   3.39   4.46
197806  -0.83  -2.87  -0.46  -1.16  -0.38  -2.33   0.48  -0.65  -1.37
197807   4.64   5.38   5.40   4.73   5.24   4.88   4.94   4.34   4.92
197808   2.14   2.53   2.38   2.33   2.40   1.53   1.58   2.09   2.72
197809   2.08   1.02   2.38   2.50   1.93   1.96   3.00   2.83   2.47
197810  -3.49  -3.57  -3.10  -3.25  -4.35  -4.74  -4.03  -3.72  -3.97
197811   0.59   1.28  -0.41   0.66   1.20   1.15   0.85   0.69   0.74
197812   0.33   1.32   0.43   0.24   0.37  -0.10   0.18   0.52   0.35
197901   2.50   2.62   2.75   2.39   2.51   2.62   3.60   2.51   2.54
197902   1.32   1.40   0.48   0.90   1.23   0.91   0.79   0.88   1.62
197903   6.03   4.97   7.07   4.66   7.76   4.11   7.55   4.07   6.96
197904   2.91   3.83   2.59   2.49   3.30   2.99   3.09   2.21   2.71
197905  -4.46  -4.65  -4.84  -3.80  -4.96  -4.45  -4.74  -3.03  -6.00
197906  -0.76  -1.04  -2.35  -1.19  -0.82  -2.13  -1.91  -1.00  -0.44
197907  -0.45  -1.28   0.53  -0.15  -1.00  -0.65   0.22  -0.32  -1.11
197908   3.73   4.20   3.87   4.39   3.37   5.21   3.64   4.09   2.83
197909   3.17   2.68   2.71   2.96   3.81   2.24   2.56   2.68   3.05
197910  -5.13  -5.21  -7.34  -5.09  -4.86  -6.64  -7.23  -4.95  -5.22
197911  -0.25  -1.57  -0.17   0.25  -1.29  -2.14  -0.63  -0.96  -1.25
197912  -0.40  -0.39   0.04   1.20  -1.27  -0.14  -1.18   1.17  -1.36
198001   5.67   4.67   6.57   4.25   6.60   4.61   7.19   3.76   6.02
198002   2.50   0.21   4.02   3.24   2.12   2.59   1.59   0.79   2.73
198003  -8.07  -7.60  -8.89  -8.84  -7.67  -8.61  -7.33  -6.13  -8.37
198004   3.89   4.97   3.35   3.32   4.31   2.48   4.17   4.94   3.52
198005   0.99  -0.89   2.02   2.18   0.86   1.79   0.09  -0.97   1.14
198006   5.93   5.18   6.33   5.18   6.60   3.59   7.70   4.67   6.53
198007   3.20   2.90   3.76   1.57   4.91   1.73   4.03   3.81   3.28
198008   0.61   0.44   1.22   1.03   0.73  -0.31   0.92  -0.46   1.22
198009   2.43  -0.17   3.94   3.24   2.43   1.26   1.92   0.32   2.84
198010   5.32   2.00   7.69   8.06   5.93   5.43   5.44   1.75   7.42
198011   0.45  -2.65   1.48   0.39   0.70   0.72   0.95  -2.21  -0.31
198012  -3.58  -1.76  -4.30  -4.37  -2.42  -5.75  -2.28  -2.26  -3.45
198101   0.15   0.41   0.39  -1.47   2.07  -1.39  -0.52  -0.47  -0.15
198102   3.95   7.28   3.17   3.02   4.92   6.32   4.50   4.82   4.03
198103   1.29   3.09  -0.77   0.39   2.26   1.23   1.60   1.57   1.35
198104   4.83   9.13   2.82   4.77   4.22   4.97   4.45   9.13   3.06
198105  -4.75  -5.16  -3.40  -3.25  -4.12  -3.84  -3.99  -6.07  -5.19
198106   1.02   2.81  -0.81  -0.52   2.17  -3.47   1.40   0.54   0.59
198107   0.88  -1.17   2.81   1.64  -0.57   0.43   0.38  -0.87   2.27
198108   3.23   2.61   3.08   1.92   4.08   2.21   3.44   2.13   2.96
198109 -11.17  -9.81 -10.71 -10.30 -11.10 -10.83 -12.22  -8.36 -12.50
198110   0.85  -0.82   2.14   3.09  -0.54   2.52  -0.14   0.19   0.55
198111   7.69   8.77   6.95   7.43   7.44   5.64   7.38   6.87   7.74
198112  -0.60  -0.21  -0.52  -1.11   0.31  -0.03   0.06  -0.01   0.12
198201   3.25   5.73   3.47   0.92   3.67   3.47   3.80   2.30   3.88
198202  -1.27   1.29  -1.44  -0.44  -1.43  -0.63  -2.18   0.20  -1.02
198203   2.22   0.01   2.77  -0.81   2.57   3.58   2.84   0.50   1.99
198204   1.20  -0.28   1.03   2.70   1.30   2.53   1.11   1.88   1.29
198205   0.83  -0.07   2.09  -1.05   1.60  -1.05   2.54  -0.89   1.99
198206  -4.34  -5.70  -2.90  -5.31  -3.27  -7.54  -3.32  -5.60  -2.93
198207   1.71   0.15   2.94  -0.23   2.49  -1.32   3.14  -1.19   2.83
198208   2.17  -0.14   2.22   1.83   2.37   3.64   2.31   2.59   1.95
198209   3.62  -0.03   7.29   1.26   6.00  -0.51   7.47   0.55   6.50
198210   2.61   5.02   1.20   6.44   1.15   7.72  -0.04   7.05   0.12
198211   1.74   1.55   2.76   0.71   2.25  -1.31   2.31   0.51   3.95
198212   2.86   1.56   1.40   3.17   1.83   2.48   1.83   2.69   1.78
198301   3.32   8.18   0.68   4.63   2.45   5.93   0.04   6.68   1.19
198302   3.28   5.24   3.54   2.86   3.55   4.50   3.58   3.04   4.10
198303   7.03   8.27   4.83   9.15   6.24   9.63   4.70   8.80   6.05
198304   5.66   5.05   5.06   6.06   5.22   5.44   5.76   6.90   4.63
198305  -0.79   1.04  -0.13  -1.26   0.34   0.34   0.48  -0.79  -0.17
198306   4.57   4.86   2.94   6.82   2.68   6.62   2.68   6.09   2.73
198307   0.53   0.61   0.57   0.13  -0.21   0.67  -0.18  -1.09   0.95
198308  -0.16  -0.84  -1.33   0.58  -1.89   1.40  -1.68   1.10  -1.72
198309   0.41   0.91   0.96   0.86   0.42   0.93  -0.19   0.57   1.01
198310   0.33   0.44   1.30  -0.52   1.39   0.05  -0.35  -0.99   1.22
198311   4.73   7.44   4.49   4.68   4.10   4.59   4.05   4.62   5.48
198312   2.44   3.99   1.26   3.25   1.44   3.14   1.17   2.64   1.42
198401   7.44  10.18   4.81  10.77   4.54  11.41   3.95  10.75   4.49
198402  -2.88  -2.27  -3.06  -2.11  -2.75  -2.81  -2.54  -2.08  -3.14
198403   3.68   2.67   4.30   2.24   5.09   3.87   4.79   3.46   4.72
198404   2.61   1.31   1.94   4.24   1.92   3.33   1.99   3.73   0.94
198405  -6.53  -6.61  -7.20  -5.20  -7.13  -4.78  -6.59  -6.01  -7.47
198406   1.62   1.74   3.11   0.28   2.99  -0.58   2.96   0.22   2.92
198407  -3.21  -2.09  -2.56  -4.13  -1.54  -4.52  -2.29  -2.94  -3.12
198408   8.79   6.68   8.92   9.60   8.53  10.22   9.35   8.07   9.13
198409   3.68   3.26   3.26   5.35   1.71   4.02   3.16   4.95   2.95
198410   1.08   3.01   1.53  -0.56   2.11   0.55   1.17   0.30   2.51
198411   1.63   1.66   1.52   1.49   1.37   2.05   1.97   2.21   0.80
198412   3.10   3.88   2.62   3.49   2.79   3.06   2.55   2.68   2.98
198501   5.90   6.61   5.34   7.00   6.08   6.68   4.53   7.36   5.27
198502   0.80   0.63   0.36   1.64   0.02   1.81   0.59   1.43   0.15
198503   1.21   1.60   1.95  -0.64   1.35   0.65   0.59   0.30   0.67
198504   2.40   1.68   3.10   2.04   2.49   1.78   2.22   2.95   2.69
198505   4.97   4.33   6.41   3.24   4.12   3.04   3.11   3.44   4.04
198506  -0.90   0.66  -1.65   0.30  -0.42  -0.43  -2.48   0.20  -1.08
198507   0.34   1.09   1.74  -1.47   0.14   0.00   0.37   0.10   0.03
198508   6.43   7.45   6.85   6.48   6.47   7.14   5.44   6.36   7.16
198509  -0.92  -0.46  -1.94  -1.84  -0.70  -1.54  -0.61  -0.58  -2.07
198510   8.29   8.06   8.39   8.03   8.81   6.87   8.21   7.79   9.52
198511   4.27   3.91   5.16   2.90   4.88   3.62   3.81   2.97   4.61
198512   4.01   3.42   3.01   3.40   4.05   5.07   3.13   2.00   4.38
198601   1.17   2.54   0.50   2.68   1.23   3.02   0.78   1.53   1.96
198602   5.62   6.94   3.72   6.60   5.16   6.86   3.46   6.45   5.27
198603  11.63  11.86  11.29  11.97  12.00  10.98   9.92  10.69  11.80
198604   3.21   1.62   4.59   2.67   4.77   1.82   3.08   3.18   3.78
198605  -3.17  -3.59  -2.45  -3.08  -2.84  -2.79  -1.88  -2.91  -2.41
198606  -0.95  -1.47  -1.43  -1.39  -2.23  -1.60  -0.37  -0.91  -1.41
198607  -2.38  -3.71  -1.96  -2.85  -2.13  -2.92  -3.46  -3.32  -1.93
198608   9.56  11.32   9.46  11.05   9.79  10.96   8.78  10.66   9.25
198609  -5.82  -3.91  -7.12  -3.74  -7.34  -3.13  -6.24  -3.78  -7.69
198610   3.28   2.66   4.00   2.78   4.10   3.13   2.87   2.34   4.16
198611   1.91   0.51   2.38   0.57   2.33  -0.69   1.79   0.58   2.50
198612   1.02   1.69   0.99   1.83   0.33   1.41   0.90   1.73   0.21
198701   1.11   1.09  -0.46   1.68   1.20   2.03   0.89   1.33   0.80
198702   2.22   1.83   3.53   0.84   3.45   2.47   5.38   1.09   3.68
198703   2.89   5.09   1.65   4.63   1.34   4.95   1.21   5.01   1.40
198704   1.96   2.43   1.05   1.13   2.10   3.23   2.96   2.43   2.57
198705   1.43   2.00   0.59   1.93   0.11   2.96   0.65   2.58   0.49
198706   3.71   5.37   3.24   4.39   3.99   3.45   2.88   3.70   3.82
198707   5.19   5.70   5.07   6.66   4.97   5.02   4.80   4.60   5.59
198708  -1.65  -1.42  -1.49  -1.42  -1.45  -1.03  -0.79  -1.50  -1.71
198709   1.78   1.80   1.98   2.26   2.66   1.03   2.00   0.52   1.98
198710 -23.66 -22.86 -25.40 -23.37 -25.94 -22.23 -26.73 -19.36 -26.39
198711  -8.79  -9.04  -9.06  -7.93  -9.41  -7.80 -10.62  -7.41 -10.79
198712   2.88   2.06   3.33   2.51   3.48   1.67   3.77   2.56   2.97
198801   0.84   1.50   1.01   0.01   1.47   1.27   0.88   1.45   0.72
198802   6.52   7.69   6.00   7.97   4.80   6.61   5.01   5.95   6.56
198803  -0.98   0.38  -1.81  -1.57  -0.39  -0.28  -0.28  -0.81  -1.17
198804   2.70   2.71   2.51   2.38   3.02   3.76   1.64   2.18   2.10
198805   0.40   1.02   0.69   0.60   0.31   0.14   0.60  -0.04   0.56
198806   5.49   5.80   5.61   7.11   4.86   7.41   4.97   5.53   5.09
198807   1.42   1.88   1.36   0.60   1.36   0.22   1.03   1.40   1.53
198808  -2.88  -2.94  -3.46  -2.07  -3.15  -2.66  -3.17  -2.91  -3.47
198809   5.30   5.66   5.47   5.64   5.71   5.65   4.42   4.93   5.07
198810   3.29   3.18   2.99   4.35   2.30   3.43   2.44   3.04   3.60
198811  -2.11  -1.12  -4.23  -0.40  -3.26  -0.72  -5.13  -0.23  -3.89
198812   2.46   3.59   2.15   3.53   1.87   4.09   1.64   2.84   1.62
198901   8.27   8.69   7.37   8.80   7.69   9.66   9.06   9.33   7.18
198902  -2.26  -2.25  -2.11  -1.52  -3.09  -2.22  -1.86  -3.01  -0.91
198903   4.21   4.80   4.43   3.90   4.38   5.13   3.86   4.75   3.92
198904   3.00   3.26   3.04   3.14   3.69   3.30   4.50   3.30   3.54
198905   1.16   1.12   0.69   1.48   0.61   2.46   1.21   1.03   1.56
198906   2.80   2.94   2.52   3.40   2.81   3.62   2.61   2.28   2.75
198907   5.34   4.38   6.88   5.42   6.58   3.21   5.35   4.27   5.69
198908   4.26   3.94   6.15   4.40   4.29   4.11   5.72   3.44   5.28
198909  -1.02  -0.53  -1.28  -1.68  -0.60  -0.29  -0.77  -1.34  -1.08
198910  -6.56  -6.05  -6.03  -7.51  -6.17  -5.83  -7.18  -5.60  -7.55
198911   4.75   5.08   4.43   4.90   5.19   4.60   4.79   4.89   3.99
198912   5.64   6.79   4.63   5.22   5.05   6.35   3.81   6.00   4.70
199001  -2.26  -1.21  -3.33  -1.53  -3.12  -1.60  -2.50  -1.14  -3.09
199002  -2.24  -1.79  -3.42  -1.20  -3.38  -0.85  -2.48  -0.90  -3.22
199003   3.29   3.30   4.32   4.38   3.96   3.12   4.49   2.39   3.97
199004  -3.43  -3.45  -3.00  -2.41  -3.48  -3.26  -2.86  -4.01  -2.70
199005   7.31   6.38   8.16   7.04   8.64   6.40   7.43   7.22   7.73
199006   0.93   0.07   1.77  -0.57   2.06   0.79   2.29  -0.08   1.57
199007  -0.71  -1.12  -0.25  -2.86   0.13  -2.92  -0.86  -0.51   0.38
199008 -11.18 -11.65 -11.56 -13.28 -11.20 -10.61 -12.04  -8.92 -11.97
199009 -10.97 -11.96 -11.15 -12.93 -11.13 -11.44 -10.43 -10.75 -11.28
199010   5.16   3.82   6.51   3.47   7.23   2.37   7.25   2.48   7.04
199011   1.01   1.96  -0.15   1.91   0.14   2.16  -0.06   2.06  -0.15
199012  -0.73  -0.20  -0.81   0.24  -0.74  -0.61  -1.27  -0.88  -0.24
199101   1.24   2.41   1.01   1.21   1.00   1.32   0.38   2.48   1.44
199102  11.60  13.56  10.63  15.88  10.13  14.09   9.57  13.47  10.80
199103   3.23   3.18   3.83   3.77   3.28   4.12   4.37   3.85   2.94
199104   1.33   1.13   0.80   0.64   1.36   1.55   1.37   1.40   1.36
199105   2.35   1.48   2.33   1.65   2.25   3.16   2.24   2.05   2.91
199106  -3.50  -4.57  -3.39  -2.53  -3.37  -3.30  -3.13  -3.98  -3.57
199107   3.31   3.24   3.18   2.65   2.63   2.69   3.13   2.68   2.60
199108   2.08   3.18   1.75   2.64   1.19   2.99   2.10   2.62   1.66
199109  -0.96  -0.68  -0.67  -1.06  -0.88  -1.22  -0.16  -0.28  -0.91
199110  -1.21  -1.80  -0.33  -2.17  -0.27  -1.58   0.13  -1.89   0.26
199111  -3.63  -6.65  -2.18  -5.72  -2.04  -5.22  -3.10  -5.88  -2.21
199112   1.39  -0.89   2.77  -0.81   2.75  -1.33   3.46   0.20   2.72
199201   5.41   7.17   5.89   6.36   4.68   5.54   5.87   5.55   5.74
199202   2.40   2.09   2.64   3.10   2.36   2.68   3.18   1.88   2.69
199203  -2.71  -2.97  -2.48  -2.92  -2.91  -2.60  -2.19  -3.00  -2.89
199204   5.15   8.12   3.60   6.06   3.36   6.87   3.29   7.18   3.41
199205   2.24   2.80   1.97   2.81   2.23   3.44   1.56   2.57   2.15
199206  -5.78  -7.25  -4.84  -5.74  -6.14  -8.46  -5.37  -8.55  -4.93
199207  -6.09  -8.64  -5.74  -6.65  -5.00  -6.61  -4.91  -6.60  -5.91
199208  -3.86  -5.34  -3.50  -3.58  -3.62  -3.28  -3.64  -4.37  -3.66
199209   4.46   4.85   5.03   1.70   5.55   1.37   4.14   4.91   3.49
199210   3.07   4.07   3.71   3.60   3.51   1.55   3.10   4.17   2.84
199211   3.41   2.99   3.10   3.69   2.35   3.07   2.49   2.61   2.97
199212   3.30   4.25   2.58   3.71   2.85   3.69   2.14   4.32   2.27
199301   1.07   6.64  -0.53   3.95  -0.16   3.28  -1.42   4.98  -0.65
199302   4.71   5.67   3.81   6.09   3.69   5.92   2.43   5.81   3.56
199303   1.94   4.63   1.07   3.52   0.34   3.66   0.70   2.87   0.39
199304  -1.45  -0.66  -1.68  -1.87  -1.75  -1.26  -1.60  -0.10  -1.57
199305   1.40   2.17   1.02   1.14   2.28   1.81   1.65   1.66   1.22
199306   3.13   3.95   1.77   2.91   2.22   4.60   1.19   4.48   1.72
199307   3.62   4.78   2.12   6.10   2.90   6.20   2.38   5.30   1.94
199308   6.38   6.81   6.86   6.90   6.45   6.46   6.28   5.78   7.67
199309  -2.10  -1.58  -2.67  -2.15  -1.21  -0.88  -2.60  -1.64  -2.82
199310   5.84   4.80   6.29   5.91   6.24   5.61   5.18   6.18   5.89
199311  -0.66   0.46  -0.70  -1.62  -0.20  -0.70   0.06  -0.58  -0.31
199312   8.10   9.55   6.73   9.60   7.48   9.41   8.07   7.75   8.00
199401   4.02   6.51   3.60   2.74   4.72   6.23   5.40   4.64   4.75
199402  -4.32  -3.49  -4.63  -4.75  -4.50  -3.19  -3.22  -5.26  -4.23
199403  -3.67  -1.99  -3.72  -4.08  -4.32  -1.02  -2.96  -3.55  -3.78
199404   2.63   4.54   2.28   1.23   3.52   3.66   2.38   2.38   2.52
199405  -4.32  -4.01  -4.43  -3.63  -5.19  -3.96  -4.46  -4.16  -4.57
199406  -3.53  -3.44  -3.88  -3.09  -4.04  -2.77  -3.81  -3.10  -3.67
199407   5.13   5.56   5.09   5.86   6.16   6.45   4.87   5.28   5.13
199408   3.05   2.75   3.61   3.10   2.31   3.79   4.23   2.28   2.73
199409  -6.26  -6.25  -5.95  -6.50  -5.80  -7.21  -4.57  -5.92  -5.53
199410   1.33   0.68   0.99   1.22   1.57   2.01  -0.08   1.64   0.77
199411   0.37  -0.49   0.70   0.47   0.89  -0.99   1.06   0.38   0.21
199412  -0.10  -0.38   0.52   0.52  -1.06   0.21   0.24  -0.37  -0.56
199501  -2.49  -3.01  -2.47  -2.06  -2.96  -1.06  -2.52  -1.80  -2.91
199502   0.88   0.23   2.17   1.22   0.83   0.22   1.54   0.17   0.95
199503  -0.47  -0.95   0.81  -0.51   0.02  -1.65   1.14  -0.06  -0.37
199504   4.07   4.25   4.47   4.45   4.82   4.37   4.13   3.77   4.38
199505   3.57   4.47   2.67   4.06   3.45   3.67   2.94   4.09   3.39
199506  -0.53  -1.46   1.25  -0.89  -0.10  -0.65   0.78  -1.46   0.17
199507   4.39   4.27   4.01   5.27   5.38   5.81   4.79   2.48   5.70
199508   0.63  -0.43   1.65   0.98   0.53   0.54   1.31  -0.39   1.01
199509   0.00  -0.59   0.43   0.15   0.05  -1.50   0.65  -0.43   0.11
199510  -0.32  -0.61   0.32   1.73  -0.65  -3.66  -0.80   0.77  -2.06
199511   3.12   3.74   2.24   3.91   3.59   2.69   1.96   3.00   2.31
199512   2.33   2.40   2.45   1.63   2.53   2.47   2.17   2.58   1.66
199601   4.24   4.35   4.80   6.01   4.14   7.22   4.53   3.97   4.58
199602   0.55   1.21   0.46   1.79   0.02   1.90   1.10   0.39   0.82
199603   1.47   0.76   1.76   2.29   2.39   0.02   3.32  -0.19   2.50
199604   3.59   3.81   3.28   2.12   3.38   4.41   3.14   4.06   3.39
199605  -0.17  -1.25   0.25   0.61  -0.73  -0.68   0.60  -0.91  -0.73
199606   0.62  -1.82   1.90   0.44   1.48  -1.52   1.83  -0.39   1.36
199607  -3.36  -3.22  -3.37  -3.83  -3.58  -5.22  -3.97  -2.38  -4.08
199608   2.78   3.22   2.61   3.34   3.50   3.40   3.51   2.22   3.58
